START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
3,10.20,,2,10.11,10.11,4,10.21,10.21,6,10.62,,7,10.83,10.83,5,10.38,10.38,1,10.07,10.07,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Quarterfinals,4
3,15.37,,2,15.36,25.47,4,15.51,25.72,6,15.38,,7,15.35,26.18,5,15.45,25.83,1,15.18,25.25,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Quarterfinals,4
4,15.38,,2,15.25,40.72,3,15.11,40.83,6,15.30,,7,15.26,41.44,5,15.24,41.07,1,15.23,40.48,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Quarterfinals,4
6,14.06,,1,13.92,54.64,2,13.87,54.70,5,13.61,,7,13.68,55.12,4,13.79,54.86,2,14.22,54.70,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Quarterfinals,4
2,10.71,,1,11.07,1:05.71,4,11.13,1:05.83,3,10.87,,7,11.00,1:06.12,6,11.17,1:06.03,5,11.20,1:05.90,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Quarterfinals,4
1,9.73,,2,9.89,1:15.60,3,9.86,1:15.69,6,10.19,,7,9.94,1:16.06,4,9.74,1:15.77,5,9.93,1:15.83,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Quarterfinals,4
1,9.47,,2,9.45,1:25.05,3,9.46,1:25.15,6,9.45,,7,9.54,1:25.60,4,9.47,1:25.24,5,9.48,1:25.31,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Quarterfinals,4
1,9.37,,2,9.36,1:34.41,3,9.34,1:34.49,5,9.23,,7,9.21,1:34.81,6,9.42,1:34.66,4,9.27,1:34.58,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Quarterfinals,4
1,9.19,,2,9.20,1:43.61,3,9.21,1:43.70,4,9.13,,7,9.38,1:44.19,5,9.21,1:43.87,6,9.46,1:44.04,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Quarterfinals,4
1,8.94,,2,8.82,1:52.43,3,8.86,1:52.56,5,8.95,,7,9.17,1:53.36,4,8.79,1:52.66,6,8.96,1:53.00,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Quarterfinals,4
4,9.52,,1,8.90,2:01.33,2,8.83,2:01.39,7,16.62,,6,9.17,2:02.53,3,8.88,2:01.54,5,8.96,2:01.96,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Quarterfinals,4
6,19.76,,1,9.06,2:10.39,3,9.29,2:10.68,7,27.13,2:36.48,5,9.46,2:11.99,2,8.97,2:10.51,4,9.44,2:11.40,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Quarterfinals,4
6,11.90,,1,8.86,2:19.25,3,8.83,2:19.51,,,,5,9.76,2:21.75,2,8.91,2:19.42,4,9.77,2:21.17,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Quarterfinals,4
6,10.65,,1,8.85,2:28.10,3,9.34,2:28.85,,,,5,10.29,2:32.04,2,9.06,2:28.48,4,10.23,2:31.40,2018-2019,ISU World Cup 2018/19 - Dresden (GER),1500m,m,Quarterfinals,4
