START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
2,9.34,9.34,5,9.44,9.44,4,9.44,9.44,3,9.41,9.41,6,9.63,9.63,1,9.22,9.22,2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2
4,12.53,21.87,3,12.39,21.83,5,12.54,21.98,1,12.19,21.60,6,12.48,22.11,2,12.52,21.74,2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2
6,11.54,33.41,5,11.43,33.26,1,10.96,32.94,3,11.44,33.04,2,10.90,33.01,4,11.41,33.15,2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2
6,9.89,43.30,5,10.02,43.28,3,10.19,43.13,4,10.19,43.23,2,10.08,43.09,1,9.87,43.02,2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2
2,9.47,52.77,6,21.34,1:04.62,5,17.13,1:00.26,4,9.73,52.96,3,9.73,52.82,1,9.71,52.73,2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2
1,9.51,1:02.28,6,13.41,1:18.03,5,16.83,1:17.09,4,9.64,1:02.60,3,9.69,1:02.51,2,9.67,1:02.40,2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2
1,9.75,1:12.03,6,11.29,1:29.32,5,11.52,1:28.61,4,9.80,1:12.40,3,9.77,1:12.28,2,9.77,1:12.17,2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2
1,9.56,1:21.59,6,12.28,1:41.60,5,12.83,1:41.44,4,9.52,1:21.92,3,9.55,1:21.83,2,9.54,1:21.71,2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2
1,9.36,1:30.95,6,10.92,1:52.52,5,10.83,1:52.27,3,9.23,1:31.15,4,9.44,1:31.27,2,9.36,1:31.07,2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2
1,9.08,1:40.03,6,10.33,2:02.85,5,10.43,2:02.70,3,9.08,1:40.23,4,9.07,1:40.34,2,9.06,1:40.13,2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2
1,8.87,1:48.90,6,10.46,2:13.31,5,10.21,2:12.91,3,8.90,1:49.13,4,8.89,1:49.23,2,8.91,1:49.04,2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2
1,8.77,1:57.67,6,10.43,2:23.74,5,10.06,2:22.97,3,8.74,1:57.87,4,8.79,1:58.02,2,8.82,1:57.86,2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2
1,8.87,2:06.54,,,,5,15.79,2:38.76,2,9.01,2:06.88,3,8.95,2:06.97,4,9.33,2:07.19,2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2
1,9.25,2:15.784,0,,notime,0,,notime,2,9.09,2:15.968,3,9.24,2:16.205,4,9.91,2:17.092,2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1500m,m,Semifinals,2
