START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
3,12.97,12.97,4,13.12,13.12,1,12.75,12.75,2,12.87,12.87,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
3,9.50,22.47,4,9.44,22.56,1,9.57,22.32,2,9.52,22.39,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
3,9.49,31.96,4,9.55,32.11,1,9.41,31.73,2,9.44,31.83,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
3,9.26,41.22,2,9.08,41.19,1,9.39,41.12,4,9.45,41.28,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
3,9.46,50.68,2,9.41,50.60,1,9.45,50.57,4,9.46,50.74,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
3,9.08,59.76,1,8.81,59.41,4,9.28,59.85,2,9.00,59.74,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
3,8.77,1:08.53,1,8.47,1:07.88,4,8.88,1:08.73,2,8.57,1:08.31,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
3,8.49,1:17.02,1,8.52,1:16.40,4,8.79,1:17.52,2,8.43,1:16.74,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
3,8.09,1:25.11,2,8.49,1:24.89,4,8.81,1:26.33,1,8.12,1:24.86,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
2,8.26,1:33.37,3,8.62,1:33.51,4,8.87,1:35.20,1,8.37,1:33.23,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
1,9.07,1:42.44,3,9.60,1:43.11,4,9.34,1:44.54,2,9.33,1:42.56,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
1,9.51,1:51.95,3,9.57,1:52.68,4,9.93,1:54.47,2,9.44,1:52.00,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
2,9.42,2:01.37,3,9.28,2:01.96,4,9.65,2:04.12,1,9.21,2:01.21,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
2,9.27,2:10.64,3,9.13,2:11.09,4,9.75,2:13.87,1,9.03,2:10.24,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
2,8.86,2:19.50,3,8.67,2:19.76,4,9.45,2:23.32,1,8.87,2:19.11,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
2,8.62,2:28.12,3,8.44,2:28.20,4,9.27,2:32.59,1,8.69,2:27.80,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
2,8.38,2:36.50,3,8.57,2:36.77,4,9.14,2:41.73,1,8.41,2:36.21,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
2,8.31,2:44.81,3,8.69,2:45.46,4,9.00,2:50.73,1,8.32,2:44.53,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),2000mRelay,x,Repechage,2
