START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,8.96,8.96,1,8.81,8.81,4,9.32,9.32,3,9.12,9.12,,,,5,9.41,9.41,6,9.53,9.53,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,Heats,5
2,12.06,21.02,1,12.05,20.86,4,11.96,21.28,3,12.05,21.17,,,,5,11.99,21.40,6,11.89,21.42,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,Heats,5
3,11.16,32.18,2,11.21,32.07,5,11.10,32.38,4,11.14,32.31,,,,6,11.11,32.51,1,10.50,31.92,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,Heats,5
2,10.48,42.66,3,10.60,42.67,5,10.59,42.97,4,10.59,42.90,,,,6,10.60,43.11,1,10.66,42.58,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,Heats,5
1,10.12,52.78,4,10.36,53.03,5,10.29,53.26,3,10.03,52.93,,,,6,10.31,53.42,2,10.33,52.91,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,Heats,5
3,10.43,1:03.21,4,10.25,1:03.28,5,10.05,1:03.31,2,10.13,1:03.06,,,,6,10.10,1:03.52,1,10.09,1:03.00,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,Heats,5
5,10.14,1:13.35,6,10.09,1:13.37,1,9.35,1:12.66,4,10.02,1:13.08,2,,1:12.67,7,10.10,1:13.62,3,9.99,1:12.99,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,Heats,5
6,9.95,1:23.30,4,9.39,1:22.76,1,9.46,1:22.12,3,9.33,1:22.41,7,10.64,1:23.31,5,9.18,1:22.80,2,9.32,1:22.31,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,Heats,5
7,10.05,1:33.35,5,9.35,1:32.11,1,9.61,1:31.73,4,9.51,1:31.92,6,9.99,1:33.30,3,9.07,1:31.87,2,9.46,1:31.77,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,Heats,5
6,10.26,1:43.61,5,9.65,1:41.76,3,9.69,1:41.42,4,9.61,1:41.53,7,10.60,1:43.90,1,9.42,1:41.29,2,9.53,1:41.30,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,Heats,5
6,10.84,1:54.45,5,9.87,1:51.63,3,9.29,1:50.71,4,9.36,1:50.89,7,10.96,1:54.86,1,8.88,1:50.17,2,9.22,1:50.52,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,Heats,5
6,11.38,2:05.83,5,10.28,2:01.91,3,9.37,2:00.08,4,9.50,2:00.39,7,11.56,2:06.42,1,8.97,1:59.14,2,9.16,1:59.68,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,Heats,5
6,11.30,2:17.13,5,10.80,2:12.71,3,9.81,2:09.89,4,9.86,2:10.25,7,12.14,2:18.56,1,9.12,2:08.26,2,9.44,2:09.12,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,Heats,5
6,11.98,2:29.091,5,11.22,2:23.922,3,10.40,2:20.263,4,10.12,2:20.367,7,11.79,2:30.754,1,9.49,2:17.731,2,10.32,2:19.416,2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,m,Heats,5
