START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,9.67,9.67,2,9.93,9.93,6,10.66,10.66,3,10.10,10.10,5,10.47,10.47,4,10.31,10.31,2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,m,Heats,1
1,13.89,23.56,2,13.81,23.74,6,13.74,24.40,3,13.82,23.92,5,13.78,24.25,4,13.76,24.07,2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,m,Heats,1
1,12.36,35.92,2,12.32,36.06,6,12.31,36.71,3,12.33,36.25,5,12.36,36.61,4,12.34,36.41,2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,m,Heats,1
1,11.59,47.51,2,11.56,47.62,6,11.48,48.19,3,11.52,47.77,5,11.57,48.18,4,11.50,47.91,2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,m,Heats,1
2,11.03,58.54,1,10.83,58.45,5,10.75,58.94,3,10.90,58.67,6,11.11,59.29,4,10.86,58.77,2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,m,Heats,1
1,10.63,1:09.17,2,10.86,1:09.31,5,10.74,1:09.68,3,10.70,1:09.37,6,10.75,1:10.04,4,10.73,1:09.50,2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,m,Heats,1
1,10.39,1:19.56,2,10.42,1:19.73,5,10.50,1:20.18,3,10.52,1:19.89,6,10.88,1:20.92,4,10.52,1:20.02,2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,m,Heats,1
1,10.06,1:29.62,2,9.99,1:29.72,5,9.90,1:30.08,3,9.93,1:29.82,6,10.41,1:31.33,4,9.89,1:29.91,2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,m,Heats,1
1,9.74,1:39.36,2,9.79,1:39.51,5,9.90,1:39.98,3,9.81,1:39.63,6,10.84,1:42.17,4,9.85,1:39.76,2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,m,Heats,1
1,9.29,1:48.65,2,9.25,1:48.76,5,9.69,1:49.67,3,9.25,1:48.88,6,10.98,1:53.15,4,9.25,1:49.01,2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,m,Heats,1
1,9.08,1:57.73,2,9.07,1:57.83,5,10.18,1:59.85,3,9.08,1:57.96,6,11.35,2:04.50,4,9.09,1:58.10,2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,m,Heats,1
1,8.80,2:06.53,2,8.83,2:06.66,5,10.45,2:10.30,3,8.81,2:06.77,6,11.69,2:16.19,4,8.75,2:06.85,2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,m,Heats,1
2,9.08,2:15.61,1,8.90,2:15.56,5,11.12,2:21.42,3,9.28,2:16.05,6,11.63,2:27.82,4,9.23,2:16.08,2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,m,Heats,1
2,9.17,2:24.778,1,8.96,2:24.512,5,11.26,2:32.672,4,9.62,2:25.667,6,11.46,2:39.280,3,9.55,2:25.625,2009-2010,"2010 ISU World Championships, BUL, Sofia",1500m,m,Heats,1
