START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,11.599,11.599,2,12.029,12.029,4,13.143,13.143,3,12.183,12.183,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
1,9.112,20.711,2,9.231,21.260,4,9.686,22.829,3,9.412,21.595,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
1,9.186,29.896,2,9.267,30.526,4,9.601,32.429,3,9.072,30.666,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
1,9.317,39.213,2,8.725,39.251,4,9.549,41.978,3,8.983,39.649,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
1,9.408,48.620,2,9.530,48.781,4,10.448,52.425,3,9.247,48.896,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
2,9.378,57.998,1,9.157,57.937,4,10.098,1:02.523,3,9.251,58.146,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
1,9.510,1:07.507,3,9.857,1:07.794,4,9.969,1:12.491,2,9.509,1:07.655,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
1,9.615,1:17.122,3,9.756,1:17.550,4,10.001,1:22.492,2,9.498,1:17.153,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
1,9.478,1:26.600,3,9.509,1:27.058,4,9.887,1:32.378,2,9.749,1:26.902,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
2,9.709,1:36.309,3,9.361,1:36.419,4,10.874,1:43.252,1,9.325,1:36.226,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
2,9.763,1:46.071,1,9.518,1:45.937,4,10.257,1:53.509,3,10.042,1:46.267,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
3,9.437,1:55.507,2,9.533,1:55.469,4,9.869,2:03.377,1,9.079,1:55.346,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
2,9.549,2:05.056,1,9.525,2:04.993,4,9.933,2:13.310,3,9.911,2:05.257,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
1,9.811,2:14.867,3,17.146,2:22.139,4,9.958,2:23.267,2,9.774,2:15.030,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
1,9.968,2:24.835,3,10.401,2:32.539,4,17.790,2:41.056,2,10.463,2:25.492,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
1,9.919,2:34.753,3,9.357,2:41.895,4,12.190,2:53.246,2,9.634,2:35.126,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
2,9.983,2:44.735,3,10.165,2:52.060,4,11.270,3:04.516,1,8.783,2:43.909,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
2,10.70,2:55.426,3,10.45,3:02.509,4,11.55,3:16.060,1,10.12,2:54.023,2002-2003,2003 World Junior Championships Hungary,2000MRelay,m,Heats,3
