START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
4,8.49,8.49,1,8.02,8.02,3,8.30,8.30,2,8.13,8.13,5,8.62,8.62,7,8.67,8.67,5,8.62,8.62,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,m,Heats,2
3,10.45,18.94,1,10.68,18.70,4,10.67,18.97,2,10.66,18.79,5,10.52,19.14,7,10.70,19.37,6,10.64,19.26,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,m,Heats,2
3,9.77,28.71,1,9.84,28.54,4,9.85,28.82,2,9.84,28.63,5,9.80,28.94,7,9.81,29.18,6,9.83,29.09,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,m,Heats,2
3,9.88,38.59,1,9.88,38.42,4,9.86,38.68,2,9.87,38.50,5,9.85,38.79,7,9.81,38.99,6,9.78,38.87,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,m,Heats,2
3,9.94,48.53,1,9.94,48.36,4,9.95,48.63,2,9.95,48.45,5,9.95,48.74,7,9.95,48.94,6,9.97,48.84,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,m,Heats,2
3,9.94,58.47,1,9.97,58.33,4,9.95,58.58,2,9.94,58.39,5,9.92,58.66,7,9.93,58.87,6,9.90,58.74,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,m,Heats,2
3,9.97,1:08.44,1,9.97,1:08.30,4,9.95,1:08.53,2,9.96,1:08.35,5,9.95,1:08.61,7,9.96,1:08.83,6,9.98,1:08.72,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,m,Heats,2
3,10.00,1:18.44,1,10.03,1:18.33,4,10.01,1:18.54,2,10.03,1:18.38,4,9.93,1:18.54,6,9.83,1:18.66,7,9.95,1:18.67,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,m,Heats,2
3,9.95,1:28.39,5,10.26,1:28.59,5,10.05,1:28.59,1,9.82,1:28.20,2,9.80,1:28.34,4,9.90,1:28.56,7,10.00,1:28.67,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,m,Heats,2
3,10.01,1:38.40,7,10.16,1:38.75,4,9.92,1:38.51,1,9.94,1:38.14,2,9.95,1:38.29,6,10.16,1:38.72,4,9.84,1:38.51,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,m,Heats,2
3,9.80,1:48.20,7,10.31,1:49.06,5,9.86,1:48.37,1,9.84,1:47.98,2,9.83,1:48.12,6,9.84,1:48.56,4,9.83,1:48.34,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,m,Heats,2
3,9.47,1:57.67,7,10.49,1:59.55,5,9.94,1:58.31,2,9.58,1:57.56,1,9.37,1:57.49,6,9.76,1:58.32,4,9.46,1:57.80,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,m,Heats,2
3,9.49,2:07.16,7,10.78,2:10.33,6,10.33,2:08.64,2,9.49,2:07.05,1,9.46,2:06.95,5,9.86,2:08.18,4,9.49,2:07.29,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,m,Heats,2
3,9.52,2:16.68,7,11.22,2:21.55,6,10.96,2:19.60,0,9.54,2:16.59,0,9.62,2:16.57,5,10.14,2:18.32,4,9.52,2:16.81,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,m,Heats,2
