START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,12.255,12.255,2,12.308,12.308,3,12.410,12.410,2002-2003,2003 World Cup 5 USA,5000MRelay,m,Heats,3
3,9.781,22.035,1,9.391,21.698,2,9.358,21.767,2002-2003,2003 World Cup 5 USA,5000MRelay,m,Heats,3
3,9.563,31.597,2,9.613,31.311,1,9.532,31.299,2002-2003,2003 World Cup 5 USA,5000MRelay,m,Heats,3
3,9.622,41.219,1,9.280,40.590,2,9.369,40.667,2002-2003,2003 World Cup 5 USA,5000MRelay,m,Heats,3
3,9.544,50.762,1,9.682,50.272,2,9.733,50.400,2002-2003,2003 World Cup 5 USA,5000MRelay,m,Heats,3
3,9.776,1:00.538,1,9.600,59.871,2,9.514,59.913,2002-2003,2003 World Cup 5 USA,5000MRelay,m,Heats,3
3,18.558,1:19.096,1,9.443,1:09.314,2,9.454,1:09.366,2002-2003,2003 World Cup 5 USA,5000MRelay,m,Heats,3
3,9.477,1:28.573,2,9.472,1:18.786,1,9.362,1:18.728,2002-2003,2003 World Cup 5 USA,5000MRelay,m,Heats,3
3,9.841,1:38.414,2,9.562,1:28.348,1,9.539,1:28.266,2002-2003,2003 World Cup 5 USA,5000MRelay,m,Heats,3
3,9.596,1:48.009,2,9.556,1:37.904,1,9.332,1:37.597,2002-2003,2003 World Cup 5 USA,5000MRelay,m,Heats,3
3,9.451,1:57.459,2,9.357,1:47.260,1,9.368,1:46.965,2002-2003,2003 World Cup 5 USA,5000MRelay,m,Heats,3
3,9.543,2:07.002,2,9.599,1:56.858,1,8.866,1:55.831,2002-2003,2003 World Cup 5 USA,5000MRelay,m,Heats,3
3,9.360,2:16.361,2,9.403,2:06.261,1,9.022,2:04.852,2002-2003,2003 World Cup 5 USA,5000MRelay,m,Heats,3
3,9.285,2:25.646,2,9.271,2:15.532,1,9.176,2:14.027,2002-2003,2003 World Cup 5 USA,5000MRelay,m,Heats,3
