START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,12.82,12.82,4,13.12,13.12,3,13.06,13.06,1,12.37,12.37,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.20,22.02,3,8.99,22.11,4,9.16,22.22,1,9.41,21.78,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.17,31.19,3,9.15,31.26,4,9.46,31.68,1,9.29,31.07,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.25,40.44,3,9.25,40.51,4,9.35,41.03,1,9.30,40.37,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.32,49.76,3,9.34,49.85,4,9.52,50.55,1,9.29,49.66,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.16,58.92,3,9.16,59.01,4,9.02,59.57,1,9.10,58.76,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.17,1:08.09,3,9.19,1:08.20,4,8.92,1:08.49,1,9.20,1:07.96,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.34,1:17.43,3,9.32,1:17.52,4,9.19,1:17.68,1,9.36,1:17.32,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.32,1:26.75,3,9.32,1:26.84,4,9.27,1:26.95,1,9.35,1:26.67,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.56,1:36.31,4,9.69,1:36.53,3,9.54,1:36.49,1,9.57,1:36.24,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.41,1:45.72,3,9.33,1:45.86,4,9.49,1:45.98,1,9.40,1:45.64,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.32,1:55.04,3,9.28,1:55.14,4,9.27,1:55.25,1,9.17,1:54.81,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.28,2:04.32,3,9.26,2:04.40,4,9.26,2:04.51,1,9.43,2:04.24,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.39,2:13.71,3,9.40,2:13.80,4,9.40,2:13.91,1,9.45,2:13.69,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
3,9.66,2:23.37,2,9.48,2:23.28,4,9.54,2:23.45,1,9.51,2:23.20,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
3,9.70,2:33.07,2,9.70,2:32.98,4,9.70,2:33.15,1,9.71,2:32.91,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
3,9.38,2:42.45,2,9.41,2:42.39,4,9.42,2:42.57,1,9.38,2:42.29,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.43,2:51.88,1,8.95,2:51.34,4,9.41,2:51.98,3,9.59,2:51.88,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.43,3:01.31,1,9.85,3:01.19,3,9.69,3:01.67,4,9.90,3:01.78,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.32,3:10.63,1,9.35,3:10.54,3,9.07,3:10.74,4,9.16,3:10.94,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.26,3:19.89,1,9.31,3:19.85,3,9.37,3:20.11,4,9.41,3:20.35,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.28,3:29.17,1,9.24,3:29.09,3,9.16,3:29.27,4,9.18,3:29.53,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.25,3:38.42,1,9.22,3:38.31,3,9.27,3:38.54,4,9.37,3:38.90,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.21,3:47.63,1,9.24,3:47.55,3,9.33,3:47.87,4,9.18,3:48.08,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.19,3:56.82,1,9.23,3:56.78,3,9.08,3:56.95,4,9.07,3:57.15,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.39,4:06.21,1,9.27,4:06.05,3,9.37,4:06.32,4,10.04,4:07.19,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
2,9.34,4:15.545,1,9.46,4:15.505,4,9.38,4:15.700,3,8.49,4:15.673,2013-2014,"ISU World Cup 2013/2014, Shanghai (CHN)",3000mRelay,w,FinalB,1
