START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,8.08,8.08,3,8.31,8.31,2,8.20,,5,8.76,8.76,7,9.10,9.10,4,8.59,8.59,6,8.93,8.93,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,4
1,12.31,20.39,3,12.31,20.62,2,12.31,,4,12.04,20.80,7,12.01,21.11,4,12.21,20.80,6,12.04,20.97,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,4
1,11.99,32.38,3,11.94,32.56,2,11.96,,6,11.97,32.77,7,11.76,32.87,4,11.91,32.71,5,11.77,32.74,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,4
1,10.63,43.01,4,10.67,43.23,3,10.64,,7,10.82,43.59,2,10.18,43.05,6,10.79,43.50,5,10.63,43.37,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,4
2,9.83,52.84,4,9.80,53.03,3,9.81,,7,9.78,53.37,1,9.71,52.76,6,9.77,53.27,5,9.77,53.14,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,4
1,9.95,1:02.79,4,10.05,1:03.08,3,10.02,,7,9.97,1:03.34,2,10.05,1:02.81,6,10.03,1:03.30,5,10.05,1:03.19,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,4
1,9.92,1:12.71,4,9.86,1:12.94,3,9.86,,6,9.84,1:13.18,2,9.97,1:12.78,7,10.00,1:13.30,5,9.80,1:12.99,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,4
2,9.54,1:22.25,4,9.59,1:22.53,3,9.55,,6,9.64,1:22.82,1,9.32,1:22.10,7,9.71,1:23.01,5,9.63,1:22.62,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,4
1,9.21,1:31.46,3,9.26,1:31.79,7,27.49,,5,9.51,1:32.33,2,9.37,1:31.47,6,9.48,1:32.49,4,9.27,1:31.89,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,4
1,9.20,1:40.66,4,9.45,1:41.24,7,26.17,,5,9.84,1:42.17,2,9.26,1:40.73,6,9.77,1:42.26,3,8.93,1:40.82,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,4
2,9.40,1:50.06,4,9.89,1:51.13,7,15.99,2:32.00,5,10.15,1:52.32,3,9.40,1:50.13,6,10.20,1:52.46,1,9.22,1:50.04,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,4
2,9.47,1:59.53,4,10.05,2:01.18,,,,6,10.53,2:02.85,3,9.52,1:59.65,5,10.36,2:02.82,1,9.20,1:59.24,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,4
2,9.54,2:09.07,4,10.47,2:11.65,,,,6,10.83,2:13.68,3,9.51,2:09.16,5,10.72,2:13.54,1,9.42,2:08.66,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,4
2,9.74,2:18.81,4,10.89,2:22.54,,,,6,11.21,2:24.89,3,9.88,2:19.04,5,11.12,2:24.66,1,9.93,2:18.59,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,4
