START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
4,10.65,10.65,3,10.59,10.59,1,10.35,10.35,2,10.48,10.48,5,10.80,10.80,6,10.86,10.86,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,w,Quarterfinals,5
1,13.58,24.23,4,14.02,24.61,2,14.03,24.38,3,14.00,24.48,5,13.94,24.74,6,13.99,24.85,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,w,Quarterfinals,5
1,13.49,37.72,4,13.50,38.11,2,13.47,37.85,3,13.48,37.96,5,13.51,38.25,6,13.54,38.39,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,w,Quarterfinals,5
1,13.75,51.47,4,13.75,51.86,2,13.76,51.61,3,13.77,51.73,5,13.73,51.98,6,13.71,52.10,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,w,Quarterfinals,5
1,13.57,1:05.04,2,13.31,1:05.17,3,13.59,1:05.20,4,13.63,1:05.36,5,13.54,1:05.52,6,13.57,1:05.67,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,w,Quarterfinals,5
2,10.56,1:15.60,1,10.34,1:15.51,3,10.50,1:15.70,4,10.43,1:15.79,5,10.39,1:15.91,6,10.36,1:16.03,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,w,Quarterfinals,5
2,10.34,1:25.94,2,10.43,1:25.94,1,10.11,1:25.81,4,10.16,1:25.95,5,10.21,1:26.12,6,10.19,1:26.22,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,w,Quarterfinals,5
2,9.73,1:35.67,4,9.93,1:35.87,1,9.79,1:35.60,3,9.80,1:35.75,5,9.86,1:35.98,6,9.88,1:36.10,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,w,Quarterfinals,5
2,10.00,1:45.67,5,10.01,1:45.88,1,9.98,1:45.58,3,10.01,1:45.76,4,9.80,1:45.78,6,9.89,1:45.99,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,w,Quarterfinals,5
3,9.73,1:55.40,5,9.82,1:55.70,2,9.72,1:55.30,4,9.75,1:55.51,1,9.40,1:55.18,6,9.96,1:55.95,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,w,Quarterfinals,5
3,9.49,2:04.89,5,9.56,2:05.26,2,9.53,2:04.83,4,9.53,2:05.04,1,9.57,2:04.75,6,9.92,2:05.87,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,w,Quarterfinals,5
2,9.72,2:14.61,5,9.62,2:14.88,3,9.90,2:14.73,4,9.73,2:14.77,1,9.79,2:14.54,6,10.20,2:16.07,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,w,Quarterfinals,5
2,9.96,2:24.57,5,10.21,2:25.09,3,9.89,2:24.62,4,10.12,2:24.89,1,9.95,2:24.49,6,10.70,2:26.77,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,w,Quarterfinals,5
0,10.02,2:34.59,5,10.23,2:35.32,0,10.00,2:34.62,4,10.35,2:35.24,1,10.04,2:34.53,6,11.36,2:38.13,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1500m,w,Quarterfinals,5
