START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,8.471,8.471,3,8.760,8.760,2,8.553,8.553,4,8.978,8.978,5,9.168,9.168,,,,2004-2005,2005 Winter Universiade,1500m,m,Heats,6
3,13.681,22.151,2,13.191,21.950,1,13.276,21.828,4,13.315,22.293,5,13.269,22.437,,,,2004-2005,2005 Winter Universiade,1500m,m,Heats,6
3,12.235,34.386,2,12.334,34.284,1,12.441,34.269,4,12.307,34.600,5,12.228,34.664,,,,2004-2005,2005 Winter Universiade,1500m,m,Heats,6
2,12.801,47.187,3,12.936,47.219,1,12.790,47.058,4,12.689,47.288,5,12.850,47.513,,,,2004-2005,2005 Winter Universiade,1500m,m,Heats,6
4,11.633,58.819,3,11.484,58.702,2,11.605,58.663,1,11.229,58.516,5,11.539,59.052,,,,2004-2005,2005 Winter Universiade,1500m,m,Heats,6
4,11.173,1:09.992,1,10.920,1:09.622,3,11.174,1:09.837,2,11.215,1:09.731,5,11.127,1:10.179,,,,2004-2005,2005 Winter Universiade,1500m,m,Heats,6
3,10.031,1:20.022,2,10.323,1:19.945,1,10.041,1:19.877,4,10.413,1:20.144,5,10.161,1:20.340,,,,2004-2005,2005 Winter Universiade,1500m,m,Heats,6
3,9.962,1:29.984,2,9.938,1:29.883,1,9.912,1:29.789,4,9.844,1:29.988,5,9.749,1:30.088,,,,2004-2005,2005 Winter Universiade,1500m,m,Heats,6
2,9.659,1:39.642,3,9.845,1:39.727,1,9.852,1:39.640,4,9.742,1:39.730,5,10.284,1:40.371,,,,2004-2005,2005 Winter Universiade,1500m,m,Heats,6
4,10.144,1:49.785,3,9.811,1:49.537,1,9.688,1:49.328,2,9.772,1:49.502,5,10.422,1:50.792,,,,2004-2005,2005 Winter Universiade,1500m,m,Heats,6
4,10.435,2:00.220,2,9.464,1:59.001,1,9.628,1:58.956,3,9.541,1:59.042,5,11.094,2:01.886,,,,2004-2005,2005 Winter Universiade,1500m,m,Heats,6
4,10.555,2:10.775,2,9.663,2:08.664,1,9.517,2:08.472,3,9.691,2:08.733,5,11.800,2:13.686,,,,2004-2005,2005 Winter Universiade,1500m,m,Heats,6
4,11.338,2:22.112,3,9.981,2:18.644,1,9.932,2:18.404,2,9.704,2:18.436,5,12.095,2:25.780,,,,2004-2005,2005 Winter Universiade,1500m,m,Heats,6
4,12.62,2:34.731,2,10.05,2:28.686,1,10.17,2:28.574,3,10.27,2:28.698,5,12.83,2:38.605,0,,DQ,2004-2005,2005 Winter Universiade,1500m,m,Heats,6
