START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
1,16.050,54.020,2,16.040,54.080,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(1),m,RepFinalB,1
1,13.280,1:07.310,2,13.370,1:07.450,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(1),m,RepFinalB,1
1,11.080,1:18.400,2,11.120,1:18.580,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(1),m,RepFinalB,1
2,10.800,1:29.200,1,10.580,1:29.160,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(1),m,RepFinalB,1
1,10.230,1:39.430,2,10.380,1:39.550,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(1),m,RepFinalB,1
1,9.220,1:48.660,2,9.250,1:48.800,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(1),m,RepFinalB,1
2,10.730,1:59.390,1,9.720,1:58.520,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(1),m,RepFinalB,1
