START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
2,9.41,9.41,4,9.58,9.58,6,9.89,9.89,1,9.25,9.25,5,9.77,9.77,3,9.51,9.51,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,RepSemifinals,1
2,13.83,23.24,4,13.97,23.55,6,13.87,23.76,1,13.85,23.10,5,13.90,23.67,3,13.92,23.43,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,RepSemifinals,1
1,12.84,36.08,5,12.79,36.34,3,12.43,36.19,2,13.07,36.17,6,12.89,36.56,4,12.82,36.25,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,RepSemifinals,1
3,10.93,47.01,2,10.64,46.98,1,10.70,46.89,4,10.97,47.14,6,10.90,47.46,5,11.08,47.33,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,RepSemifinals,1
3,10.33,57.34,1,10.19,57.17,2,10.35,57.24,4,10.29,57.43,6,10.23,57.69,5,10.27,57.60,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,RepSemifinals,1
3,10.96,1:08.30,1,11.01,1:08.18,2,10.98,1:08.22,4,10.96,1:08.39,6,10.95,1:08.64,5,10.96,1:08.56,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,RepSemifinals,1
2,11.20,1:19.50,1,11.21,1:19.39,4,11.48,1:19.70,3,11.21,1:19.60,6,11.31,1:19.95,5,11.28,1:19.84,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,RepSemifinals,1
3,11.03,1:30.53,1,11.03,1:30.42,5,11.02,1:30.72,4,11.03,1:30.63,6,10.79,1:30.74,2,10.59,1:30.43,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,RepSemifinals,1
3,10.09,1:40.62,2,10.12,1:40.54,6,10.18,1:40.90,4,10.03,1:40.66,5,10.07,1:40.81,1,10.03,1:40.46,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,RepSemifinals,1
4,10.19,1:50.81,2,10.05,1:50.59,6,10.14,1:51.04,3,10.00,1:50.66,5,10.12,1:50.93,1,9.93,1:50.39,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,RepSemifinals,1
4,9.99,2:00.80,2,9.96,2:00.55,6,10.24,2:01.28,3,9.99,2:00.65,5,10.30,2:01.23,1,10.04,2:00.43,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,RepSemifinals,1
4,10.07,2:10.87,2,10.00,2:10.55,5,10.00,2:11.28,3,10.01,2:10.66,6,10.50,2:11.73,1,9.93,2:10.36,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,RepSemifinals,1
4,9.99,2:20.86,2,10.08,2:20.63,5,10.30,2:21.58,3,9.99,2:20.65,6,10.88,2:22.61,1,9.66,2:20.02,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,RepSemifinals,1
4,10.39,2:31.245,3,10.47,2:31.094,5,10.90,2:32.479,2,10.26,2:30.910,6,11.39,2:34.000,1,9.80,2:29.816,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",1500m,w,RepSemifinals,1
