START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
5,9.67,9.67,3,9.35,9.35,4,9.48,9.48,6,9.79,9.79,1,9.19,9.19,2,9.28,9.28,7,9.99,9.99,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2
4,12.42,22.09,3,12.64,21.99,4,12.61,22.09,7,12.46,22.25,2,12.66,21.85,1,12.48,21.76,6,12.13,22.12,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2
2,10.98,33.07,5,11.29,33.28,6,11.28,33.37,7,11.25,33.50,4,11.33,33.18,3,11.34,33.10,1,10.88,33.00,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2
2,10.10,43.17,5,10.13,43.41,6,10.16,43.53,7,10.17,43.67,1,9.85,43.03,4,10.26,43.36,3,10.26,43.26,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2
4,9.45,52.62,1,9.05,52.46,2,9.00,52.53,7,9.30,52.97,3,9.51,52.54,6,9.49,52.85,5,9.50,52.76,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2
4,9.26,1:01.88,2,9.22,1:01.68,1,9.03,1:01.56,7,9.25,1:02.22,3,9.22,1:01.76,5,9.11,1:01.96,6,9.34,1:02.10,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2
4,9.24,1:11.12,2,9.25,1:10.93,1,9.27,1:10.83,7,9.22,1:11.44,3,9.25,1:11.01,5,9.24,1:11.20,6,9.22,1:11.32,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2
5,9.27,1:20.39,2,9.24,1:20.17,1,9.19,1:20.02,6,9.11,1:20.55,3,9.26,1:20.27,4,9.18,1:20.38,7,9.37,1:20.69,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2
5,9.22,1:29.61,2,9.12,1:29.29,1,9.19,1:29.21,6,9.16,1:29.71,3,9.10,1:29.37,4,9.08,1:29.46,7,9.13,1:29.82,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2
5,9.05,1:38.66,2,9.08,1:38.37,1,9.07,1:38.28,6,9.08,1:38.79,3,9.08,1:38.45,4,9.08,1:38.54,7,9.07,1:38.89,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2
5,8.96,1:47.62,2,9.04,1:47.41,3,9.14,1:47.42,6,8.95,1:47.74,1,8.87,1:47.32,4,8.96,1:47.50,7,8.96,1:47.85,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2
4,8.96,1:56.58,1,8.71,1:56.12,5,9.33,1:56.75,6,9.10,1:56.84,2,8.86,1:56.18,3,9.00,1:56.50,7,9.05,1:56.90,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2
4,8.90,2:05.48,1,8.78,2:04.90,7,9.95,2:06.70,6,9.33,2:06.17,2,8.89,2:05.07,3,8.85,2:05.35,5,9.26,2:06.16,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2
4,8.87,2:14.35,1,8.89,2:13.79,7,12.71,2:19.410,6,10.06,2:16.231,2,8.85,2:13.92,3,8.81,2:14.16,5,9.47,2:15.63,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(1),m,Semifinals,2
