START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
5,9.71,9.71,6,9.86,9.86,2,9.32,9.32,3,9.35,,4,9.47,9.47,1,9.25,9.25,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,6
5,11.42,21.13,6,11.38,21.24,3,11.54,20.86,2,11.40,,4,11.51,20.98,1,11.38,20.63,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,6
5,10.71,31.84,6,10.74,31.98,3,10.66,31.52,2,10.66,,4,10.68,31.66,1,10.67,31.30,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,6
5,10.31,42.15,6,10.28,42.26,3,10.39,41.91,2,10.39,,4,10.35,42.01,1,10.41,41.71,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,6
5,10.48,52.63,6,10.53,52.79,3,10.53,52.44,2,10.54,,4,10.51,52.52,1,10.52,52.23,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,6
5,10.17,1:02.80,6,10.20,1:02.99,2,10.06,1:02.50,3,10.23,,4,10.11,1:02.63,1,10.19,1:02.42,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,6
5,9.57,1:12.37,6,9.77,1:12.76,2,9.55,1:12.05,4,9.67,,3,9.50,1:12.13,1,9.47,1:11.89,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,6
4,9.44,1:21.81,6,10.16,1:22.92,2,9.59,1:21.64,5,9.60,,3,9.60,1:21.73,1,9.55,1:21.44,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,6
4,9.50,1:31.31,6,10.84,1:33.76,2,9.38,1:31.02,5,9.66,,3,9.48,1:31.21,1,9.46,1:30.90,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,6
3,9.21,1:40.52,6,11.78,1:45.54,1,9.32,1:40.34,5,9.36,,4,9.40,1:40.61,2,9.55,1:40.45,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,6
3,9.47,1:49.99,6,12.36,1:57.90,1,9.47,1:49.81,5,9.41,,4,9.56,1:50.17,2,9.47,1:49.92,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,6
2,9.64,1:59.63,6,13.30,2:11.20,1,9.73,1:59.54,4,9.69,,5,10.59,2:00.76,3,9.91,1:59.83,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,6
1,10.04,2:09.67,6,12.20,2:23.40,5,16.78,2:16.32,2,10.02,,4,11.07,2:11.83,2,10.15,2:09.98,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,6
0,10.19,2:19.86,6,12.58,2:35.98,5,17.87,2:34.19,,,,4,10.92,2:22.75,3,10.58,2:20.56,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,6
