START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
1,7.360,7.360,2,7.730,7.730,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",500m,w,RepHeats,5
1,9.720,17.080,2,9.720,17.450,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",500m,w,RepHeats,5
1,9.640,26.730,2,9.720,27.170,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",500m,w,RepHeats,5
2,9.670,36.410,1,8.770,35.950,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",500m,w,RepHeats,5
2,9.810,46.220,1,9.530,45.480,2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",500m,w,RepHeats,5
