START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
2,17.23,17.23,1,17.06,17.06,3,30.14,30.14,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),5000mRelay,m,FinalB,1
2,12.78,30.01,1,12.76,29.82,,,,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),5000mRelay,m,FinalB,1
2,12.02,42.03,1,12.06,41.88,3,,42.16,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),5000mRelay,m,FinalB,1
2,11.24,53.27,1,11.27,53.15,3,11.27,53.43,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),5000mRelay,m,FinalB,1
3,10.85,1:04.12,1,10.83,1:03.98,2,10.68,1:04.11,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),5000mRelay,m,FinalB,1
2,10.92,1:15.04,1,10.87,1:14.85,3,11.06,1:15.17,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),5000mRelay,m,FinalB,1
2,10.50,1:25.54,1,10.35,1:25.20,3,10.52,1:25.69,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),5000mRelay,m,FinalB,1
2,10.17,1:35.71,1,10.36,1:35.56,3,10.11,1:35.80,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),5000mRelay,m,FinalB,1
2,10.36,1:46.07,1,10.40,1:45.96,3,10.37,1:46.17,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),5000mRelay,m,FinalB,1
2,10.26,1:56.33,1,10.24,1:56.20,3,10.28,1:56.45,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),5000mRelay,m,FinalB,1
2,10.11,2:06.44,1,10.09,2:06.29,3,10.11,2:06.56,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),5000mRelay,m,FinalB,1
2,10.40,2:16.84,1,10.40,2:16.69,3,10.41,2:16.97,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),5000mRelay,m,FinalB,1
