START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,14.09,14.09,2,14.22,14.22,4,14.31,14.31,2,14.22,14.22,5,14.37,14.37,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1000m,w,Heats,4
2,10.81,24.90,1,10.59,24.81,4,10.74,25.05,3,10.72,24.94,5,10.76,25.13,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1000m,w,Heats,4
4,10.29,35.19,2,10.15,34.96,1,9.85,34.90,3,10.12,35.06,5,10.19,35.32,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1000m,w,Heats,4
4,9.38,44.57,2,9.40,44.36,1,9.39,44.29,3,9.39,44.45,5,9.53,44.85,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1000m,w,Heats,4
4,9.42,53.99,2,9.41,53.77,1,9.47,53.76,3,9.39,53.84,5,9.68,54.53,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1000m,w,Heats,4
4,9.37,1:03.36,1,9.32,1:03.09,3,9.55,1:03.31,2,9.33,1:03.17,5,10.30,1:04.83,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1000m,w,Heats,4
4,9.37,1:12.73,1,9.46,1:12.55,3,9.40,1:12.71,2,9.47,1:12.64,5,10.98,1:15.81,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1000m,w,Heats,4
2,9.47,1:22.20,1,9.63,1:22.18,4,9.66,1:22.37,3,9.64,1:22.28,5,11.21,1:27.02,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1000m,w,Heats,4
1,9.50,1:31.70,2,9.63,1:31.81,4,9.72,1:32.099,3,9.79,1:32.07,5,11.35,1:38.379,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1000m,w,Heats,4
