START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,12.47,12.47,2,12.58,12.58,3,12.71,12.71,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
1,9.47,21.95,2,9.44,22.03,3,9.76,22.47,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
1,9.42,31.37,2,9.45,31.48,3,9.55,32.03,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
1,9.60,40.97,2,9.50,40.99,0,,,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
1,9.55,50.53,2,9.71,50.70,3,0.00,52.23,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
1,9.93,1:00.47,2,9.79,1:00.49,3,9.98,1:02.22,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
1,9.60,1:10.07,2,9.72,1:10.21,3,9.56,1:11.78,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
1,9.54,1:19.61,2,9.49,1:19.70,3,9.75,1:21.54,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.70,1:29.32,1,9.56,1:29.27,3,9.73,1:31.27,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
1,9.79,1:39.12,2,9.93,1:39.21,3,9.84,1:41.12,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.83,1:48.95,1,9.67,1:48.89,3,10.24,1:51.36,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
1,9.70,1:58.66,2,9.91,1:58.80,3,10.13,2:01.49,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.77,2:08.44,1,9.24,2:08.04,3,9.97,2:11.47,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.33,2:17.78,1,9.37,2:17.42,3,9.91,2:21.38,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.45,2:27.23,1,9.37,2:26.79,3,10.04,2:31.42,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.43,2:36.67,1,9.48,2:36.28,3,9.92,2:41.35,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.52,2:46.19,1,9.56,2:45.84,3,10.17,2:51.53,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.75,2:55.95,1,9.75,2:55.60,3,10.28,3:01.81,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.64,3:05.60,1,9.35,3:04.95,3,9.86,3:11.68,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.39,3:14.99,1,9.33,3:14.28,3,10.47,3:22.15,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.52,3:24.52,1,9.49,3:23.78,3,10.31,3:32.47,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.38,3:33.90,1,9.37,3:33.15,3,10.02,3:42.49,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.67,3:43.58,1,9.81,3:42.97,3,10.49,3:52.99,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.70,3:53.28,1,9.80,3:52.78,3,10.45,4:03.45,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.78,4:03.07,1,9.48,4:02.26,3,10.22,4:13.67,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.37,4:12.44,1,9.80,4:12.07,3,10.05,4:23.72,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
2,9.68,4:22.120,1,9.48,4:21.547,3,10.59,4:34.306,2008-2009,"2009 ISU World Junior Championships, Canada",3000MRelay,w,Heats,2
