START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
2,13.64,13.64,3,14.05,14.05,1,13.50,13.50,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
1,0,15.71,3,10.56,24.61,2,10.72,24.22,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
1,17.75,33.46,3,9.36,33.97,2,9.54,33.76,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
1,0,36.44,3,9.86,43.83,2,9.56,43.32,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,10.86,47.30,1,3.26,47.09,3,9.65,52.97,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
1,0,55.29,3,15.62,1:02.71,2,0,57.10,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,16.06,1:11.35,3,8.96,1:11.67,1,14.14,1:11.24,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
1,0,1:14.12,2,4.93,1:16.60,3,0,1:17.70,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
3,15.83,1:29.95,2,5.89,1:22.49,1,0,1:20.87,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,10.21,1:40.16,3,17.85,1:40.34,1,11.12,1:31.99,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,0,1:43.38,3,5.30,1:45.64,1,10.09,1:42.08,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
3,0,1:52.24,1,4.98,1:50.62,2,9.22,1:51.30,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,0,2:00.72,1,9.48,2:00.10,3,16.03,2:07.33,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
1,9.25,2:09.97,2,13.15,2:13.25,3,8.93,2:16.26,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,0,2:18.26,1,5.01,2:18.26,3,0,2:19.50,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
3,9.47,2:27.73,2,9.11,2:27.37,1,0,2:27.01,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
3,11.25,2:38.98,1,9.43,2:36.80,2,10.24,2:37.25,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
3,0,2:46.93,1,0,2:45.22,2,0,2:45.85,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
3,15.15,3:02.08,1,9.70,2:54.92,2,16.10,3:01.95,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
3,9.17,3:11.25,1,11.03,3:05.95,2,0,3:07.96,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,0,3:14.46,1,0,3:12.74,3,12.30,3:20.26,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
1,0,3:21.83,2,9.35,3:22.09,3,9.24,3:29.50,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
1,11.09,3:32.92,3,13.14,3:35.23,2,0,3:33.19,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
3,0,3:40.73,1,0,3:39.09,2,0,3:40.20,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
3,15.41,3:56.14,2,9.32,3:48.41,1,0,3:47.51,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
3,9.14,4:05.28,2,16.84,4:05.25,1,14.62,4:02.13,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
1,0,4:08.23,3,9.14,4:14.39,2,11.43,4:13.56,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,15.08,4:23.31,3,9.08,4:23.47,1,9.45,4:23.01,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
3,9.03,4:32.34,1,5.17,4:28.64,2,9.27,4:32.28,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,0,4:36.39,3,13.03,4:41.67,1,0,4:35.43,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,13.85,4:50.24,3,9.02,4:50.69,1,14.12,4:49.55,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
1,0,4:52.51,3,8.85,4:59.54,2,0,4:56.21,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,15.64,5:08.15,3,8.91,5:08.45,1,0,5:01.35,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,9.30,5:17.45,3,9.13,5:17.58,1,0,5:09.44,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,0,5:19.75,3,0,5:19.79,1,9.33,5:18.77,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
3,10.40,5:30.15,1,8.90,5:28.69,2,11.18,5:29.95,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
3,0,5:37.17,2,0,5:36.32,1,0,5:35.66,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
1,0,5:45.36,2,13.96,5:50.28,3,15.89,5:51.55,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
3,16.93,6:02.29,2,11.44,6:01.72,1,0,5:55.39,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,0,6:04.52,3,8.77,6:10.49,1,0,6:03.77,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,15.85,6:20.37,1,0,6:13.16,3,16.72,6:20.49,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,9.17,6:29.54,1,15.19,6:28.35,3,9.35,6:29.84,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
1,0,6:33.27,2,9.19,6:37.54,3,9.46,6:39.30,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
1,9.44,6:42.71,2,9.06,6:46.60,3,0,6:48.08,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
2,14.03,6:56.734,1,9.41,6:56.004,3,9.24,6:57.318,2009-2010,"ISU World Cup 2009/2010, CHN, Beijing",5000mRelay,m,Heats,1
