START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
5,14.559,14.559,4,14.133,14.133,3,13.836,13.836,1,13.441,13.441,2,13.450,13.450,2002-2003,2003 World Junior Championships Hungary,1000M,m,Preliminaries,9
5,10.574,25.132,4,10.857,24.990,3,10.916,24.751,2,11.089,24.530,1,10.820,24.270,2002-2003,2003 World Junior Championships Hungary,1000M,m,Preliminaries,9
5,10.638,35.770,4,10.526,35.516,3,10.640,35.391,2,10.477,35.006,1,10.570,34.839,2002-2003,2003 World Junior Championships Hungary,1000M,m,Preliminaries,9
5,10.890,46.660,4,11.103,46.618,3,10.242,45.633,2,10.399,45.405,1,10.350,45.188,2002-2003,2003 World Junior Championships Hungary,1000M,m,Preliminaries,9
5,11.361,58.020,4,10.895,57.513,3,10.034,55.666,1,10.104,55.508,2,10.324,55.512,2002-2003,2003 World Junior Championships Hungary,1000M,m,Preliminaries,9
5,11.497,1:09.516,4,11.227,1:08.740,1,9.654,1:05.320,2,9.847,1:05.355,3,10.130,1:05.641,2002-2003,2003 World Junior Championships Hungary,1000M,m,Preliminaries,9
4,12.000,1:21.516,3,11.417,1:20.157,1,9.914,1:15.233,2,9.950,1:15.305,,,,2002-2003,2003 World Junior Championships Hungary,1000M,m,Preliminaries,9
5,12.384,1:33.900,4,11.810,1:31.966,1,10.170,1:25.403,2,10.109,1:25.413,3,,1:26.385,2002-2003,2003 World Junior Championships Hungary,1000M,m,Preliminaries,9
5,12.43,1:46.321,4,11.97,1:43.931,2,10.37,1:35.773,1,9.83,1:35.236,3,10.80,1:37.180,2002-2003,2003 World Junior Championships Hungary,1000M,m,Preliminaries,9
