START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,8.76,8.76,1,8.53,8.53,4,9.08,9.08,5,9.20,9.20,3,8.94,8.94,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Heats,3
2,12.46,21.22,1,12.52,21.05,5,12.45,21.53,3,12.10,21.30,4,12.50,21.44,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Heats,3
2,11.58,32.80,1,11.62,32.67,3,11.34,32.87,4,11.62,32.92,5,11.57,33.01,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Heats,3
2,10.51,43.31,3,10.69,43.36,1,10.43,43.30,4,10.49,43.41,5,10.56,43.57,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Heats,3
2,9.59,52.90,3,9.60,52.96,5,9.76,53.06,1,9.41,52.82,4,9.48,53.05,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Heats,3
2,9.88,1:02.78,3,9.92,1:02.88,5,10.03,1:03.09,1,9.86,1:02.68,4,9.94,1:02.99,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Heats,3
1,9.50,1:12.28,3,9.55,1:12.43,5,9.67,1:12.76,2,9.69,1:12.37,4,9.54,1:12.53,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Heats,3
2,9.37,1:21.65,3,9.31,1:21.74,5,9.29,1:22.05,1,9.16,1:21.53,4,9.33,1:21.86,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Heats,3
2,9.16,1:30.81,3,9.14,1:30.88,5,9.14,1:31.19,1,9.19,1:30.72,4,9.16,1:31.02,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Heats,3
2,9.31,1:40.12,3,9.31,1:40.19,5,9.26,1:40.45,1,9.30,1:40.02,4,9.30,1:40.32,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Heats,3
1,9.01,1:49.13,3,9.08,1:49.27,5,9.38,1:49.83,2,9.18,1:49.20,4,9.13,1:49.45,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Heats,3
1,8.99,1:58.12,3,9.06,1:58.33,5,9.60,1:59.43,2,9.04,1:58.24,4,8.99,1:58.44,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Heats,3
1,8.82,2:06.94,3,8.79,2:07.12,5,10.37,2:09.80,2,8.80,2:07.04,4,8.79,2:07.23,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Heats,3
1,9.01,2:15.944,3,8.98,2:16.091,5,11.49,2:21.289,2,9.01,2:16.043,4,9.47,2:16.701,2012-2013,"ISU World Cup 2012/2013, Calgary (CAN)",1500m,m,Heats,3
