START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
3,11.44,11.44,5,11.58,11.58,6,11.78,11.78,1,11.32,11.32,2,11.37,11.37,4,11.57,11.57,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2
4,13.83,25.27,5,13.84,25.42,6,13.78,25.56,3,13.82,25.14,2,13.63,25.00,1,13.25,24.82,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2
5,11.30,36.57,3,11.04,36.46,6,11.19,36.75,4,11.32,36.46,2,11.38,36.38,1,11.44,36.26,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2
5,11.69,48.26,3,11.40,47.86,6,11.61,48.36,4,11.55,48.01,1,11.43,47.81,2,11.56,47.82,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2
4,10.69,58.95,3,10.96,58.82,6,10.70,59.06,2,10.76,58.77,1,10.90,58.71,5,11.17,58.99,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2
1,9.90,1:08.85,5,10.45,1:09.27,3,9.98,1:09.04,4,10.40,1:09.17,2,10.24,1:08.95,6,10.39,1:09.38,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2
1,10.49,1:19.34,5,10.40,1:19.67,3,10.45,1:19.49,4,10.50,1:19.67,2,10.50,1:19.45,6,10.45,1:19.83,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2
1,10.46,1:29.80,4,10.48,1:30.15,3,10.51,1:30.00,6,10.64,1:30.31,2,10.47,1:29.92,5,10.32,1:30.15,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2
1,10.24,1:40.04,4,10.27,1:40.42,3,10.27,1:40.27,5,10.18,1:40.49,2,10.24,1:40.16,6,10.44,1:40.59,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2
1,10.12,1:50.16,4,10.16,1:50.58,3,10.04,1:50.31,6,10.21,1:50.70,2,10.07,1:50.23,5,10.06,1:50.65,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2
1,9.51,1:59.67,5,9.78,2:00.36,3,9.59,1:59.90,6,9.79,2:00.49,2,9.56,1:59.79,4,9.36,2:00.01,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2
1,9.77,2:09.44,5,10.27,2:10.63,3,9.75,2:09.65,6,10.14,2:10.63,2,9.75,2:09.54,4,9.68,2:09.69,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2
3,9.87,2:19.31,6,10.68,2:21.31,2,9.65,2:19.30,5,10.43,2:21.06,1,9.64,2:19.18,4,9.81,2:19.50,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2
3,10.22,2:29.521,6,11.40,2:32.704,2,10.14,2:29.435,5,11.07,2:32.129,1,10.17,2:29.349,4,10.24,2:29.738,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Semifinals,2
