START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,7.56,7.56,2,7.57,7.57,3,7.76,7.76,4,7.96,7.96,5,8.05,8.05,7,8.26,8.26,6,8.22,8.22,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Semifinals,2
3,11.43,18.99,5,11.46,19.04,1,11.04,18.81,2,10.97,18.94,6,11.08,19.13,7,11.19,19.45,4,10.81,19.03,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Semifinals,2
3,10.14,29.14,5,10.13,29.18,1,9.96,28.78,2,9.98,28.93,4,10.02,29.15,7,9.86,29.31,6,10.19,29.22,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Semifinals,2
5,10.18,39.32,1,9.48,38.66,2,10.04,38.82,3,10.13,39.06,6,10.16,39.32,7,10.29,39.60,4,10.00,39.22,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Semifinals,2
2,9.36,48.69,0,,,1,9.72,48.54,3,9.64,48.71,5,9.56,48.89,6,9.49,49.10,4,9.49,48.72,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Semifinals,2
1,9.15,57.84,3,0.00,58.11,2,9.41,57.95,4,9.43,58.14,5,9.59,58.48,6,9.51,58.61,7,10.05,58.77,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Semifinals,2
1,9.13,1:06.98,4,9.36,1:07.47,2,9.07,1:07.03,3,9.14,1:07.29,5,9.10,1:07.59,6,9.19,1:07.80,7,9.37,1:08.14,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Semifinals,2
1,9.21,1:16.20,4,9.32,1:16.79,2,9.26,1:16.29,3,9.21,1:16.50,6,9.45,1:17.04,5,9.20,1:17.00,7,9.79,1:17.94,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Semifinals,2
1,9.45,1:25.65,4,9.54,1:26.33,2,9.51,1:25.81,3,9.51,1:26.02,6,9.63,1:26.68,5,9.64,1:26.65,7,10.01,1:27.96,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Semifinals,2
1,9.67,1:35.33,4,9.74,1:36.07,2,9.59,1:35.40,3,9.56,1:35.59,5,9.83,1:36.51,7,16.43,1:43.08,6,10.41,1:38.37,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Semifinals,2
2,9.41,1:44.75,5,10.45,1:46.53,1,9.29,1:44.70,3,9.38,1:44.97,4,9.69,1:46.21,7,19.11,2:02.20,6,10.90,1:49.27,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Semifinals,2
2,9.40,1:54.15,5,10.96,1:57.49,1,9.39,1:54.10,3,9.36,1:54.34,4,9.90,1:56.11,7,14.38,2:16.58,6,11.38,2:00.66,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Semifinals,2
2,9.66,2:03.82,5,11.59,2:09.08,1,9.63,2:03.73,3,9.82,2:04.16,4,10.02,2:06.14,7,12.66,2:29.25,6,13.49,2:14.15,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Semifinals,2
2,9.85,2:13.663,5,12.58,2:21.652,1,9.61,2:13.338,3,10.61,2:14.761,4,10.55,2:16.688,7,17.94,2:47.184,6,12.21,2:26.357,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Semifinals,2
