START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
0,9.568,9.568,0,9.234,9.234,0,9.882,9.882,0,9.878,9.878,0,10.160,10.160,0,9.153,9.153,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,Heats,2
0,12.529,22.096,0,12.629,21.863,0,12.365,22.247,0,12.538,22.416,0,12.170,22.330,0,12.848,22.001,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,Heats,2
0,11.586,33.682,0,11.653,33.516,0,11.393,33.640,0,11.536,33.952,0,11.218,33.548,0,11.425,33.426,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,Heats,2
0,11.704,45.386,0,11.680,45.196,0,11.698,45.339,0,11.716,45.668,0,11.502,45.050,0,11.738,45.163,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,Heats,2
0,11.986,57.372,0,12.042,57.238,0,12.134,57.472,0,11.950,57.617,0,12.090,57.140,0,12.214,57.378,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,Heats,2
0,12.002,1:09.374,0,12.000,1:09.238,0,11.969,1:09.441,0,11.769,1:09.386,0,12.019,1:09.159,0,11.946,1:09.323,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,Heats,2
0,11.580,1:20.954,0,11.448,1:20.686,0,11.584,1:21.025,0,11.688,1:21.074,0,11.304,1:20.463,0,11.213,1:20.536,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,Heats,2
0,10.929,1:31.883,0,11.021,1:31.707,0,10.753,1:31.778,0,10.787,1:31.861,0,11.074,1:31.537,0,11.199,1:31.735,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,Heats,2
0,10.900,1:42.784,0,10.638,1:42.345,0,10.124,1:41.902,0,10.796,1:42.657,0,10.598,1:42.135,0,10.624,1:42.359,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,Heats,2
0,10.898,1:53.682,0,10.288,1:52.633,0,9.906,1:51.808,0,10.486,1:53.143,0,10.321,1:52.455,0,9.767,1:52.125,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,Heats,2
0,11.208,2:04.890,0,10.179,2:02.812,0,10.138,2:01.946,0,10.828,2:03.971,0,10.265,2:02.720,0,10.012,2:02.137,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,Heats,2
0,11.623,2:16.513,0,10.559,2:13.371,0,10.650,2:12.596,0,11.177,2:15.148,0,10.652,2:13.372,0,10.244,2:12.381,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,Heats,2
0,12.452,2:28.965,0,10.716,2:24.086,0,9.720,2:22.316,0,11.673,2:26.820,0,11.090,2:24.461,0,10.937,2:23.318,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,Heats,2
0,,,0,,,0,,,0,,,0,,,0,,,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,Heats,2
