START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,10.54,10.54,4,10.85,10.85,5,10.99,10.99,3,10.71,10.71,2,10.64,10.64,6,11.11,11.11,6,11.11,11.11,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Semifinals,1
2,15.46,26.00,5,15.64,26.49,6,15.62,26.61,3,15.52,26.23,1,15.07,25.71,7,15.74,26.85,4,15.25,26.36,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Semifinals,1
4,14.44,40.44,1,13.71,40.20,7,14.28,40.89,5,14.38,40.61,2,14.60,40.31,3,13.49,40.34,6,14.42,40.78,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Semifinals,1
3,11.35,51.79,1,11.43,51.63,6,11.15,52.04,5,11.38,51.99,2,11.46,51.77,4,11.48,51.82,7,11.35,52.13,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Semifinals,1
2,10.37,1:02.16,3,10.64,1:02.27,6,10.54,1:02.58,1,10.16,1:02.15,4,10.61,1:02.38,5,10.65,1:02.47,7,10.57,1:02.70,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Semifinals,1
2,10.79,1:12.95,3,10.77,1:13.04,5,10.68,1:13.26,1,10.67,1:12.82,4,10.79,1:13.17,6,10.80,1:13.27,7,10.60,1:13.30,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Semifinals,1
2,10.30,1:23.25,4,10.43,1:23.47,6,10.41,1:23.67,3,10.54,1:23.36,5,10.41,1:23.58,7,10.60,1:23.87,1,9.73,1:23.03,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Semifinals,1
2,9.94,1:33.19,4,9.93,1:33.40,6,9.95,1:33.62,3,9.95,1:33.31,5,9.94,1:33.52,7,9.91,1:33.78,1,9.94,1:32.97,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Semifinals,1
2,10.02,1:43.21,4,10.02,1:43.42,7,10.18,1:43.80,3,10.01,1:43.32,5,10.04,1:43.56,6,9.93,1:43.71,1,10.12,1:43.09,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Semifinals,1
1,9.43,1:52.64,4,9.54,1:52.96,7,9.58,1:53.38,3,9.55,1:52.87,5,9.56,1:53.12,6,9.58,1:53.29,2,9.65,1:52.74,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Semifinals,1
1,9.50,2:02.14,4,9.39,2:02.35,7,9.30,2:02.68,3,9.47,2:02.34,5,9.39,2:02.51,6,9.34,2:02.63,2,9.51,2:02.25,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Semifinals,1
1,9.35,2:11.49,3,9.43,2:11.78,4,9.22,2:11.90,5,9.60,2:11.94,6,9.59,2:12.10,7,9.60,2:12.23,2,9.44,2:11.69,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Semifinals,1
1,9.34,2:20.83,4,9.50,2:21.28,3,9.34,2:21.24,5,9.61,2:21.55,7,9.73,2:21.83,6,9.43,2:21.66,2,9.32,2:21.01,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Semifinals,1
1,9.46,2:30.29,0,9.84,2:31.12,3,9.34,2:30.58,6,9.83,2:31.389,7,10.27,2:32.101,0,9.48,2:31.14,2,9.51,2:30.52,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Semifinals,1
