START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
3,10.72,10.72,4,10.81,10.81,2,10.46,10.46,1,10.41,,6,10.98,10.98,7,11.15,,5,10.94,10.94,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Semifinals,3
3,15.42,26.14,4,15.53,26.34,2,15.50,25.96,1,15.32,,6,15.69,26.67,7,15.71,,5,15.55,26.49,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Semifinals,3
,,,3,13.97,40.31,,,,1,14.21,,4,13.75,40.42,5,13.78,,2,13.53,40.02,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Semifinals,3
,,,5,12.39,52.70,1,,52.34,2,12.54,,4,12.16,52.58,6,12.26,,3,12.53,52.55,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Semifinals,3
2,,1:03.15,1,10.34,1:03.04,5,11.02,1:03.36,4,10.79,,2,10.57,1:03.15,7,10.67,,6,10.94,1:03.49,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Semifinals,3
3,10.03,1:13.18,1,9.72,1:12.76,5,10.04,1:13.40,4,10.03,,2,9.84,1:12.99,6,9.94,,7,10.15,1:13.64,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Semifinals,3
3,10.14,1:23.32,1,10.36,1:23.12,5,10.04,1:23.44,4,10.11,,2,10.22,1:23.21,6,10.08,,7,10.03,1:23.67,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Semifinals,3
1,9.94,1:33.26,3,10.39,1:33.51,5,10.35,1:33.79,4,10.29,,2,10.19,1:33.40,6,10.30,,7,10.34,1:34.01,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Semifinals,3
1,10.22,1:43.48,3,10.19,1:43.70,4,10.07,1:43.86,,,,2,10.22,1:43.62,5,10.10,,6,10.10,1:44.11,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Semifinals,3
1,10.03,1:53.51,7,10.37,1:54.07,4,9.96,1:53.82,2,,,3,10.14,1:53.76,5,9.92,,6,9.94,1:54.05,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Semifinals,3
1,9.92,2:03.43,6,9.84,2:03.91,4,9.92,2:03.74,2,9.90,,3,9.90,2:03.66,,,,5,9.80,2:03.85,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Semifinals,3
1,9.89,2:13.32,6,9.96,2:13.87,4,9.94,2:13.68,2,9.91,,3,9.92,2:13.58,,,,5,9.95,2:13.80,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Semifinals,3
1,9.95,2:23.27,5,9.97,2:23.84,3,9.94,2:23.62,2,9.92,,,,,,,,4,9.93,2:23.73,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Semifinals,3
1,9.74,2:33.013,4,9.93,2:33.775,2,9.82,2:33.449,2,9.71,,5,,2:34.149,,,,3,9.88,2:33.619,2015-2016,ISU World Cup 2015/16 - Montreal (CAN),1500m,w,Semifinals,3
