START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,6.96,6.96,3,7.10,7.10,2,7.05,7.05,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",500m,m,RepHeats,7
2,9.35,16.31,3,9.39,16.49,1,9.18,16.23,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",500m,m,RepHeats,7
2,8.54,24.85,3,8.82,25.31,1,8.54,24.77,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",500m,m,RepHeats,7
2,8.69,33.54,3,8.89,34.20,1,8.62,33.39,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",500m,m,RepHeats,7
2,8.86,42.393,3,9.05,43.251,1,8.82,42.209,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",500m,m,RepHeats,7
