START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
6,12.90,12.90,4,12.44,12.44,3,12.37,12.37,5,12.65,12.65,2,12.29,12.29,1,12.23,12.23,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,5
6,15.63,28.53,4,15.80,28.24,3,15.73,28.10,5,15.74,28.39,2,15.64,27.93,1,15.60,27.83,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,5
6,13.68,42.21,3,13.69,41.93,5,13.99,42.09,4,13.57,41.96,2,13.88,41.81,1,13.86,41.69,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,5
6,11.32,53.53,4,11.28,53.21,5,11.32,53.41,1,11.03,52.99,2,11.22,53.03,3,11.35,53.04,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,5
6,10.93,1:04.46,5,11.12,1:04.33,4,10.83,1:04.24,3,11.11,1:04.10,1,10.97,1:04.00,2,11.02,1:04.06,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,5
6,10.60,1:15.06,5,10.51,1:14.84,4,10.57,1:14.81,1,10.60,1:14.70,3,10.80,1:14.80,1,10.64,1:14.70,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,5
6,10.50,1:25.56,4,10.51,1:25.35,3,10.46,1:25.27,2,10.43,1:25.13,5,10.74,1:25.54,1,10.39,1:25.09,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,5
6,10.07,1:35.63,4,10.16,1:35.51,2,10.09,1:35.36,3,10.34,1:35.47,5,10.05,1:35.59,1,10.20,1:35.29,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,5
6,9.77,1:45.40,5,9.87,1:45.38,1,9.46,1:44.82,3,9.53,1:45.00,4,9.52,1:45.11,2,9.63,1:44.92,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,5
5,9.24,1:54.64,6,9.70,1:55.08,2,9.28,1:54.10,3,9.20,1:54.20,4,9.20,1:54.31,1,9.08,1:54.00,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,5
5,9.05,2:03.69,6,9.90,2:04.98,2,9.09,2:03.19,3,9.14,2:03.34,4,9.16,2:03.47,1,9.10,2:03.10,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,5
5,9.26,2:12.95,6,10.40,2:15.38,2,9.12,2:12.31,3,9.08,2:12.42,4,9.23,2:12.70,1,9.12,2:12.22,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,5
5,9.48,2:22.43,6,11.04,2:26.42,2,9.11,2:21.42,3,9.10,2:21.52,4,9.51,2:22.21,1,9.10,2:21.32,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,5
4,9.79,2:32.22,6,11.38,2:37.80,2,9.31,2:30.73,3,9.37,2:30.89,5,10.05,2:32.26,1,9.31,2:30.63,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,m,Heats,5
