START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,10.05,10.05,4,10.29,10.29,1,10.04,10.04,5,10.45,10.45,3,10.20,10.20,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Quarterfinals,6
2,13.06,23.11,4,13.09,23.38,1,12.95,22.99,5,13.05,23.50,3,13.05,23.25,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Quarterfinals,6
2,12.13,35.24,3,11.88,35.26,1,12.16,35.15,5,12.09,35.59,4,12.11,35.36,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Quarterfinals,6
2,11.91,47.15,4,12.15,47.41,1,11.90,47.05,5,11.93,47.52,3,11.92,47.28,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Quarterfinals,6
2,11.92,59.07,5,11.89,59.30,1,11.92,58.97,4,11.69,59.21,3,11.90,59.18,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Quarterfinals,6
2,11.47,1:10.54,4,11.48,1:10.78,1,11.49,1:10.46,5,11.67,1:10.88,3,11.48,1:10.66,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Quarterfinals,6
3,10.99,1:21.53,1,10.55,1:21.33,2,10.92,1:21.38,4,10.86,1:21.74,5,11.09,1:21.75,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Quarterfinals,6
3,10.13,1:31.66,1,10.20,1:31.53,2,10.18,1:31.56,4,10.05,1:31.79,5,10.23,1:31.98,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Quarterfinals,6
3,10.24,1:41.90,2,10.24,1:41.77,1,10.08,1:41.64,4,10.21,1:42.00,5,10.19,1:42.17,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Quarterfinals,6
3,10.11,1:52.01,2,10.09,1:51.86,1,10.12,1:51.76,4,10.10,1:52.10,5,10.23,1:52.40,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Quarterfinals,6
4,10.10,2:02.11,1,9.82,2:01.68,2,9.97,2:01.73,3,9.99,2:02.09,5,10.39,2:02.79,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Quarterfinals,6
4,10.15,2:12.26,1,9.63,2:11.31,2,9.72,2:11.45,3,9.62,2:11.71,5,10.77,2:13.56,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Quarterfinals,6
4,10.45,2:22.71,1,10.04,2:21.35,2,10.01,2:21.46,3,9.94,2:21.65,5,11.09,2:24.65,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Quarterfinals,6
4,10.96,2:33.661,1,10.40,2:31.750,2,10.36,2:31.819,3,10.33,2:31.976,5,11.84,2:36.481,2010-2011,"2011 ISU World Short Track Championships, Sheffield, GBR",1500m,w,Quarterfinals,6
