START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,12.27,12.27,1,12.18,12.18,3,12.35,12.35,4,12.42,12.42,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,9.82,22.09,1,9.85,22.03,3,9.81,22.16,4,9.79,22.21,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
1,9.38,31.47,2,9.51,31.54,3,9.53,31.69,4,9.78,31.99,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
1,9.42,40.89,2,9.41,40.95,3,9.38,41.07,4,9.28,41.27,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,9.68,50.57,1,9.54,50.49,3,9.64,50.71,4,9.57,50.84,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
4,9.45,1:00.02,1,9.13,59.62,2,9.06,59.77,3,9.13,59.97,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
3,9.05,1:09.07,1,9.21,1:08.83,2,9.13,1:08.90,4,9.30,1:09.27,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,9.18,1:18.25,3,9.44,1:18.27,1,9.25,1:18.15,4,9.06,1:18.33,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,9.21,1:27.46,3,9.28,1:27.55,1,9.27,1:27.42,4,9.37,1:27.70,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,9.30,1:36.76,3,9.36,1:36.91,1,9.26,1:36.68,4,9.30,1:37.00,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,9.05,1:45.81,3,9.02,1:45.93,1,9.02,1:45.70,4,9.09,1:46.09,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,9.25,1:55.06,3,9.26,1:55.19,1,9.14,1:54.84,4,9.24,1:55.33,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
3,8.83,2:03.89,4,8.83,2:04.02,2,8.72,2:03.56,1,7.90,2:03.23,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,9.09,2:12.98,4,9.19,2:13.21,3,9.53,2:13.09,1,7.86,2:11.09,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
1,8.87,2:21.85,2,8.93,2:22.14,4,9.10,2:22.19,3,11.10,2:22.19,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
1,8.18,2:30.03,3,8.98,2:31.12,2,8.79,2:30.98,4,9.08,2:31.27,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
1,9.86,2:39.89,3,9.02,2:40.14,2,9.04,2:40.02,4,8.95,2:40.22,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
1,8.93,2:48.82,3,8.75,2:48.89,2,8.81,2:48.83,4,8.78,2:49.00,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
1,8.85,2:57.67,3,9.03,2:57.92,2,8.90,2:57.73,4,9.02,2:58.02,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
1,9.11,3:06.78,3,9.06,3:06.98,2,9.15,3:06.88,4,9.03,3:07.05,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
1,9.30,3:16.08,4,9.26,3:16.24,3,9.36,3:16.24,2,9.17,3:16.22,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,9.07,3:25.15,3,9.07,3:25.31,1,8.88,3:25.12,4,9.18,3:25.40,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,8.99,3:34.14,3,8.96,3:34.27,1,8.92,3:34.04,4,8.96,3:34.36,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,8.90,3:43.04,4,14.32,3:48.59,1,8.67,3:42.71,3,8.93,3:43.29,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,8.53,3:51.57,4,9.22,3:57.81,1,8.78,3:51.49,3,8.72,3:52.01,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,9.05,4:00.62,4,8.81,4:06.62,1,8.73,4:00.22,3,8.76,4:00.77,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,8.57,4:09.19,4,9.11,4:15.73,1,8.78,4:09.00,3,8.67,4:09.44,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
1,7.80,4:16.99,4,9.44,4:25.17,2,8.74,4:17.74,3,8.67,4:18.11,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,9.88,4:26.87,4,9.12,4:34.29,1,8.71,4:26.45,3,8.85,4:26.96,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,9.11,4:35.98,4,8.06,4:42.35,1,8.58,4:35.03,3,9.07,4:36.03,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,8.74,4:44.72,4,10.47,4:52.82,1,8.78,4:43.81,3,8.82,4:44.85,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,8.84,4:53.56,4,8.94,5:01.76,1,8.94,4:52.75,3,8.80,4:53.65,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
2,8.87,5:02.43,4,9.39,5:11.15,1,8.92,5:01.67,3,8.88,5:02.53,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
3,9.10,5:11.53,4,9.32,5:20.47,1,8.69,5:10.36,2,8.91,5:11.44,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
3,9.25,5:20.78,4,8.96,5:29.43,1,8.93,5:19.29,2,8.93,5:20.37,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
3,9.14,5:29.92,4,9.11,5:38.54,1,8.91,5:28.20,2,9.00,5:29.37,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
3,8.84,5:38.76,4,9.21,5:47.75,1,8.99,5:37.19,2,8.91,5:38.28,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
3,8.72,5:47.48,4,8.43,5:56.18,1,9.11,5:46.30,2,9.02,5:47.30,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
3,13.84,6:01.32,4,9.90,6:06.08,1,8.92,5:55.22,2,8.71,5:56.01,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
3,9.79,6:11.11,4,9.31,6:15.39,1,8.86,6:04.08,2,8.10,6:04.11,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
3,9.30,6:20.41,4,9.06,6:24.45,1,9.13,6:13.21,2,10.00,6:14.11,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
3,9.17,6:29.58,4,9.24,6:33.69,1,9.10,6:22.31,2,9.31,6:23.42,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
3,9.74,6:39.32,4,9.37,6:43.06,1,9.17,6:31.48,2,9.12,6:32.54,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
3,9.42,6:48.74,4,9.25,6:52.31,1,8.99,6:40.47,2,8.87,6:41.41,2010-2011,"ISU World Cup 2010/2011, CAN, Quebec City",5000mRelay,m,Heats,1
