START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
4,11.51,11.51,1,10.98,10.98,2,11.17,11.17,3,11.33,,5,11.77,11.77,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Preliminaries,3
4,15.74,27.25,1,15.84,26.82,2,15.84,27.01,3,15.83,,5,15.72,27.49,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Preliminaries,3
4,14.75,42.00,2,14.88,41.70,1,14.60,41.61,3,14.62,,5,14.79,42.28,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Preliminaries,3
4,13.69,55.69,2,13.74,55.44,1,13.69,55.30,3,13.78,,5,13.57,55.85,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Preliminaries,3
4,14.36,1:10.05,2,14.27,1:09.71,1,14.25,1:09.55,3,14.29,,5,14.38,1:10.23,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Preliminaries,3
4,14.43,1:24.48,2,14.48,1:24.19,1,14.44,1:23.99,3,14.49,,5,14.36,1:24.59,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Preliminaries,3
5,13.27,1:37.75,2,13.20,1:37.39,1,13.31,1:37.30,4,13.19,,3,12.86,1:37.45,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Preliminaries,3
5,10.35,1:48.10,2,10.39,1:47.78,1,10.39,1:47.69,4,10.34,,3,10.34,1:47.79,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Preliminaries,3
5,9.63,1:57.73,4,9.70,1:57.48,2,9.62,1:57.31,3,9.55,,1,9.44,1:57.23,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Preliminaries,3
5,9.59,2:07.32,4,9.49,2:06.97,2,9.42,2:06.73,3,9.43,,1,9.41,2:06.64,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Preliminaries,3
5,9.64,2:16.96,4,9.44,2:16.41,2,9.44,2:16.17,3,9.43,,1,9.42,2:16.06,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Preliminaries,3
4,9.88,2:26.84,3,9.42,2:25.83,2,9.16,2:25.33,5,11.78,,1,9.19,2:25.25,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Preliminaries,3
4,10.28,2:37.12,3,9.56,2:35.39,2,8.99,2:34.32,5,24.58,,1,9.01,2:34.26,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Preliminaries,3
4,10.90,2:48.022,3,9.81,2:45.20,1,8.83,2:43.15,,,,2,9.14,2:43.40,2017-2018,Audi ISU World Cup 2017/18 - Shanghai (CHN),1500m,m,Preliminaries,3
