START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,11.77,11.77,4,12.35,12.35,2,11.79,11.79,3,12.29,12.29,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
1,8.94,20.71,4,9.12,21.47,2,9.02,20.81,3,8.88,21.17,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.33,30.04,4,8.91,30.38,1,8.98,29.79,3,9.04,30.21,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.11,39.15,3,8.95,39.33,1,8.98,38.77,4,9.20,39.41,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,8.77,47.92,3,9.09,48.42,1,8.80,47.57,4,9.29,48.70,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.04,56.96,3,8.89,57.31,1,8.99,56.56,4,9.47,58.17,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.18,1:06.14,3,8.98,1:06.29,1,8.81,1:05.37,4,9.36,1:07.53,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,8.68,1:14.82,3,8.82,1:15.11,1,8.95,1:14.32,4,8.78,1:16.31,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.43,1:24.25,3,9.36,1:24.47,1,9.20,1:23.52,4,9.07,1:25.38,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,8.78,1:33.03,3,9.10,1:33.57,1,8.95,1:32.47,4,9.02,1:34.40,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.09,1:42.12,3,9.08,1:42.65,1,9.08,1:41.55,4,9.28,1:43.68,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.18,1:51.30,3,9.16,1:51.81,1,9.16,1:50.71,4,9.34,1:53.02,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.43,2:00.73,3,8.96,2:00.77,1,8.99,1:59.70,4,9.25,2:02.27,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.13,2:09.86,3,9.19,2:09.96,1,9.03,2:08.73,4,9.20,2:11.47,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.34,2:19.20,3,9.33,2:19.29,1,9.18,2:17.91,4,9.17,2:20.64,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.35,2:28.55,4,11.54,2:30.83,1,9.22,2:27.13,3,9.45,2:30.09,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.37,2:37.92,4,9.34,2:40.17,1,9.31,2:36.44,3,9.50,2:39.59,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.49,2:47.41,4,9.15,2:49.32,1,9.45,2:45.89,3,9.43,2:49.02,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.68,2:57.09,4,9.19,2:58.51,1,9.29,2:55.18,3,9.28,2:58.30,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.05,3:06.14,4,9.36,3:07.87,1,9.31,3:04.49,3,9.20,3:07.50,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.89,3:16.03,4,9.27,3:17.14,1,9.21,3:13.70,3,9.09,3:16.59,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.31,3:25.34,4,9.21,3:26.35,1,9.20,3:22.90,3,9.36,3:25.95,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.39,3:34.73,4,9.30,3:35.65,1,9.47,3:32.37,3,9.58,3:35.53,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.69,3:44.42,3,9.26,3:44.91,1,9.72,3:42.09,4,9.50,3:45.03,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,9.36,3:53.78,3,9.47,3:54.38,1,9.22,3:51.31,4,10.41,3:55.44,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
3,10.69,4:04.47,2,9.62,4:04.00,1,10.60,4:01.91,4,9.59,4:05.03,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
2,8.93,4:13.398,4,14.97,4:18.968,1,9.34,4:11.246,3,13.59,4:18.614,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",3000mRelay,m,Semifinals,1
