START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,13.72,13.72,2,14.09,14.09,3,14.20,14.20,4,14.48,14.48,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),w,Preliminaries,1
1,10.05,23.77,2,9.85,23.95,4,10.18,24.38,3,9.82,24.30,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),w,Preliminaries,1
1,9.73,33.51,2,9.90,33.85,4,9.95,34.33,3,9.65,33.96,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),w,Preliminaries,1
1,10.15,43.66,2,9.95,43.80,4,10.30,44.64,3,9.99,43.95,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),w,Preliminaries,1
1,10.08,53.75,2,10.17,53.98,4,10.75,55.40,3,10.18,54.13,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),w,Preliminaries,1
2,10.41,1:04.16,1,10.07,1:04.06,4,10.90,1:06.30,3,10.10,1:04.24,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),w,Preliminaries,1
3,10.70,1:14.86,2,9.84,1:13.90,4,11.37,1:17.67,1,9.56,1:13.81,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),w,Preliminaries,1
3,10.98,1:25.85,2,9.76,1:23.66,4,11.63,1:29.31,1,9.59,1:23.41,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),w,Preliminaries,1
3,11.29,1:37.134,2,10.09,1:33.744,4,12.20,1:41.509,1,9.97,1:33.372,2008-2009,"Samsung ISU World Cup 2008/2009, CAN, BC, Vancouver",1000m(2),w,Preliminaries,1
