START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
6,10.64,10.64,3,10.22,10.22,1,10.01,10.01,4,10.41,10.41,7,10.81,10.81,2,10.02,10.02,5,10.56,10.56,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,FinalB,1
6,14.13,24.77,3,14.03,24.25,1,13.83,23.84,4,14.03,24.44,7,14.17,24.98,2,14.03,24.05,5,14.03,24.59,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,FinalB,1
4,12.91,37.68,3,13.36,37.61,1,13.46,37.30,5,13.32,37.76,6,12.81,37.79,2,13.42,37.47,7,13.28,37.87,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,FinalB,1
2,11.05,48.73,5,11.51,49.12,3,11.55,48.85,6,11.47,49.23,1,10.88,48.67,4,11.52,48.99,7,11.45,49.32,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,FinalB,1
3,11.23,59.96,4,10.84,59.96,1,10.79,59.64,6,10.95,1:00.18,2,11.13,59.80,5,11.03,1:00.02,7,11.00,1:00.32,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,FinalB,1
4,9.86,1:09.82,1,9.65,1:09.61,2,10.05,1:09.69,6,9.96,1:10.14,3,9.97,1:09.77,5,9.97,1:09.99,7,9.93,1:10.25,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,FinalB,1
4,9.90,1:19.72,2,9.96,1:19.57,1,9.76,1:19.45,6,9.85,1:19.99,3,9.88,1:19.65,5,9.88,1:19.87,7,9.85,1:20.10,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,FinalB,1
4,9.76,1:29.48,1,9.68,1:29.25,2,9.85,1:29.30,6,9.74,1:29.73,3,9.76,1:29.41,5,9.75,1:29.62,7,9.74,1:29.84,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,FinalB,1
3,9.47,1:38.95,4,9.77,1:39.02,2,9.62,1:38.92,6,9.59,1:39.32,1,9.44,1:38.85,5,9.53,1:39.15,7,9.57,1:39.41,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,FinalB,1
3,9.40,1:48.35,4,9.43,1:48.45,2,9.31,1:48.23,7,9.42,1:48.74,1,9.32,1:48.17,5,9.38,1:48.53,6,9.21,1:48.62,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,FinalB,1
2,9.50,1:57.85,4,9.62,1:58.07,3,9.74,1:57.97,7,9.51,1:58.25,1,9.58,1:57.75,6,9.62,1:58.15,5,9.52,1:58.14,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,FinalB,1
2,9.24,2:07.09,6,9.26,2:07.33,3,9.21,2:07.18,7,9.23,2:07.48,1,9.32,2:07.07,5,9.12,2:07.27,4,9.06,2:07.20,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,FinalB,1
7,9.86,2:16.95,6,9.35,2:16.68,2,9.23,2:16.41,4,9.03,2:16.51,1,9.14,2:16.21,3,9.18,2:16.45,5,9.42,2:16.62,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,FinalB,1
7,9.52,2:26.465,6,9.38,2:26.060,2,9.04,2:25.449,5,9.37,2:25.873,1,9.02,2:25.223,3,9.06,2:25.510,4,8.91,2:25.522,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,m,FinalB,1
