START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,10.80,10.80,4,10.97,10.97,2,10.84,10.84,7,11.42,11.42,3,10.89,,5,11.16,11.16,6,11.23,,2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),1500m,m,Rep.Heats,3
3,15.00,25.80,5,15.11,26.08,2,14.68,25.52,1,13.93,25.35,4,15.05,,6,15.14,26.30,7,15.22,,2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),1500m,m,Rep.Heats,3
3,11.99,37.79,5,11.91,37.99,2,12.13,37.65,1,12.18,37.53,4,11.93,,6,11.85,38.15,7,11.93,,2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),1500m,m,Rep.Heats,3
3,11.73,49.52,4,11.61,49.60,2,11.74,49.39,1,11.77,49.30,5,11.74,,6,11.70,49.85,7,11.66,,2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),1500m,m,Rep.Heats,3
3,12.03,1:01.55,4,12.07,1:01.67,2,12.03,1:01.42,1,11.97,1:01.27,5,12.20,,6,12.10,1:01.95,7,11.97,,2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),1500m,m,Rep.Heats,3
3,11.57,1:13.12,4,11.53,1:13.20,2,11.55,1:12.97,1,11.60,1:12.87,5,11.53,,6,11.57,1:13.52,7,25.60,,2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),1500m,m,Rep.Heats,3
4,10.84,1:23.96,5,10.82,1:24.02,2,10.88,1:23.85,1,10.89,1:23.76,3,10.60,,6,10.51,1:24.03,7,18.70,,2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),1500m,m,Rep.Heats,3
6,10.35,1:34.31,5,10.07,1:34.09,3,9.83,1:33.68,2,9.79,1:33.55,4,9.84,,1,9.43,1:33.46,7,14.31,,2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),1500m,m,Rep.Heats,3
6,9.12,1:43.43,5,9.20,1:43.29,2,9.28,1:42.96,1,9.23,1:42.78,4,9.21,,2,9.50,1:42.96,7,13.72,,2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),1500m,m,Rep.Heats,3
5,9.00,1:52.43,4,8.99,1:52.28,2,9.09,1:52.05,1,9.19,1:51.97,3,9.22,,6,9.57,1:52.53,7,13.61,,2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),1500m,m,Rep.Heats,3
5,9.08,2:01.51,4,9.16,2:01.44,2,9.18,2:01.23,1,9.12,2:01.09,3,9.10,,6,9.36,2:01.89,7,14.17,,2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),1500m,m,Rep.Heats,3
4,8.97,2:10.48,5,9.17,2:10.61,2,9.00,2:10.23,1,9.05,2:10.14,3,8.95,,6,9.21,2:11.10,,,,2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),1500m,m,Rep.Heats,3
3,9.04,2:19.52,4,9.11,2:19.72,5,9.68,2:19.91,1,9.12,2:19.26,2,9.09,,6,9.61,2:20.71,,,,2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),1500m,m,Rep.Heats,3
3,9.28,2:28.80,4,9.16,2:28.88,5,9.28,2:29.19,1,9.36,2:28.62,2,9.34,,5,9.98,2:30.678,,,,2016-2017,ISU World Cup 2016/17 - Shanghai (CHN),1500m,m,Rep.Heats,3
