START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
3,9.56,9.56,2,9.37,9.37,5,9.87,9.87,1,9.15,9.15,4,9.72,9.72,6,10.07,10.07,7,10.23,10.23,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepHeats,1
3,12.57,22.13,2,12.61,21.98,5,12.52,22.39,1,12.66,21.81,4,12.53,22.25,6,12.46,22.53,7,12.38,22.61,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepHeats,1
4,11.35,33.48,3,11.38,33.36,6,11.46,33.85,1,11.46,33.27,5,11.41,33.66,7,11.46,33.99,2,10.71,33.32,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepHeats,1
4,10.04,43.52,2,9.98,43.34,6,9.95,43.80,3,10.09,43.36,5,9.98,43.64,7,9.96,43.95,1,9.97,43.29,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepHeats,1
4,10.64,54.16,2,10.55,53.89,6,10.62,54.42,3,10.65,54.01,5,10.64,54.28,7,10.57,54.52,1,10.48,53.77,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepHeats,1
4,10.75,1:04.91,3,10.92,1:04.81,6,10.75,1:05.17,2,10.68,1:04.69,5,10.76,1:05.04,7,10.76,1:05.28,1,10.80,1:04.57,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepHeats,1
2,10.52,1:15.43,4,10.76,1:15.57,6,10.67,1:15.84,3,10.76,1:15.45,5,10.63,1:15.67,7,10.70,1:15.98,1,10.78,1:15.35,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepHeats,1
1,10.29,1:25.72,4,10.41,1:25.98,6,10.33,1:26.17,3,10.43,1:25.88,5,10.40,1:26.07,7,10.23,1:26.21,2,10.44,1:25.79,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepHeats,1
2,10.33,1:36.05,4,10.21,1:36.19,6,10.39,1:36.56,5,10.53,1:36.41,7,10.52,1:36.59,3,9.97,1:36.18,1,10.17,1:35.96,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepHeats,1
2,9.80,1:45.85,4,9.90,1:46.09,6,9.74,1:46.30,5,9.86,1:46.27,7,9.83,1:46.42,3,9.77,1:45.95,1,9.81,1:45.77,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepHeats,1
2,9.71,1:55.56,4,9.70,1:55.79,7,9.89,1:56.19,5,9.71,1:55.98,6,9.74,1:56.16,3,9.75,1:55.70,1,9.74,1:55.51,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepHeats,1
1,9.15,2:04.71,4,9.46,2:05.25,,,,5,9.70,2:05.68,6,38.64,2:34.80,3,9.47,2:05.17,2,9.36,2:04.87,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepHeats,1
1,9.29,2:14.00,3,9.65,2:14.90,,,,4,10.33,2:16.01,6,14.76,2:49.56,5,27.31,2:32.48,2,9.20,2:14.07,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepHeats,1
2,9.58,2:23.575,3,9.85,2:24.748,0,,PEN,4,11.10,2:27.103,5,12.62,3:02.177,6,35.24,3:07.720,1,9.44,2:23.504,2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1500m,m,RepHeats,1
