START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,10.81,10.81,2,11.00,,4,11.19,11.19,5,11.38,11.38,6,11.57,11.57,7,11.76,11.76,3,11.10,11.10,2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,Semifinals,3
2,14.84,25.65,3,14.79,,4,14.79,25.98,5,14.74,26.12,6,14.66,26.23,7,14.61,26.37,1,14.44,25.54,2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,Semifinals,3
2,14.10,39.75,3,14.10,,4,14.08,40.06,5,14.08,40.20,6,14.12,40.35,7,14.12,40.49,1,14.09,39.63,2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,Semifinals,3
2,13.61,53.36,3,13.62,,5,13.75,53.81,4,13.46,53.66,6,13.60,53.95,7,13.58,54.07,1,13.62,53.25,2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,Semifinals,3
3,12.85,1:06.21,2,12.62,,5,12.68,1:06.49,4,12.70,1:06.36,6,12.68,1:06.63,7,12.68,1:06.75,1,12.85,1:06.10,2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,Semifinals,3
2,10.90,1:17.11,1,10.81,,5,10.87,1:17.36,4,10.87,1:17.23,6,10.87,1:17.50,7,10.86,1:17.61,2,11.01,1:17.11,2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,Semifinals,3
4,10.80,1:27.91,1,10.71,,5,10.67,1:28.03,3,10.57,1:27.80,6,10.67,1:28.17,7,10.68,1:28.29,2,10.63,1:27.74,2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,Semifinals,3
1,10.06,1:37.97,2,10.43,,5,10.46,1:38.49,4,10.56,1:38.36,6,10.47,1:38.64,7,10.46,1:38.75,3,10.48,1:38.22,2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,Semifinals,3
1,9.60,1:47.57,2,9.63,,5,9.54,1:48.03,4,9.54,1:47.90,6,9.54,1:48.18,7,9.53,1:48.28,3,9.58,1:47.80,2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,Semifinals,3
1,9.53,1:57.10,2,9.49,,5,9.50,1:57.53,4,9.53,1:57.43,6,9.46,1:57.64,7,9.46,1:57.74,3,9.53,1:57.33,2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,Semifinals,3
1,9.54,2:06.64,2,9.56,,5,9.50,2:07.03,4,9.53,2:06.96,6,9.51,2:07.15,7,9.53,2:07.27,3,9.52,2:06.85,2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,Semifinals,3
1,9.43,2:16.07,2,9.43,,4,9.33,2:16.36,5,9.52,2:16.48,7,9.35,2:16.50,6,9.22,2:16.49,3,9.41,2:16.26,2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,Semifinals,3
1,9.52,2:25.59,2,9.45,,5,9.45,2:25.81,7,9.63,2:26.11,3,9.17,2:25.67,6,9.46,2:25.95,4,9.49,2:25.75,2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,Semifinals,3
6,30.62,2:56.210,2,9.74,,4,9.64,2:35.45,5,9.83,2:35.946,1,9.18,2:34.85,5,9.82,2:35.77,3,9.65,2:35.40,2017-2018,ISU World Short Track Championships 2018 - Montreal (CAN),1500m,w,Semifinals,3
