START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
3,11.95,11.95,1,11.69,11.69,2,11.82,11.82,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
3,9.12,21.07,1,9.13,20.82,2,9.06,20.88,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
1,9.06,30.13,3,9.47,30.29,2,9.26,30.14,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
3,9.10,39.23,1,8.75,39.04,2,9.06,39.20,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
3,8.91,48.14,1,8.41,47.45,2,8.92,48.12,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
1,8.79,56.93,2,9.51,56.96,3,9.06,57.18,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
3,9.18,1:06.11,1,8.78,1:05.74,2,8.85,1:06.03,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,8.91,1:15.02,1,9.26,1:15.00,3,9.06,1:15.09,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,8.95,1:23.97,1,8.78,1:23.78,3,9.01,1:24.10,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,9.17,1:33.14,1,9.10,1:32.88,3,9.05,1:33.15,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
1,9.02,1:42.16,2,9.31,1:42.19,3,9.05,1:42.20,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,8.93,1:51.09,1,8.76,1:50.95,3,8.92,1:51.12,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,8.98,2:00.07,1,8.90,1:59.85,3,8.95,2:00.07,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
3,8.93,2:09.00,1,9.01,2:08.86,2,8.92,2:08.99,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,8.82,2:17.82,1,8.89,2:17.75,3,9.05,2:18.04,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
1,9.12,2:26.94,2,9.20,2:26.95,3,9.02,2:27.06,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
3,9.12,2:36.06,1,8.90,2:35.85,2,8.92,2:35.98,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
3,8.96,2:45.02,1,9.05,2:44.90,2,9.03,2:45.01,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
3,8.94,2:53.96,1,8.87,2:53.77,2,8.89,2:53.90,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
3,8.99,3:02.95,1,8.87,3:02.64,2,8.99,3:02.89,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,8.82,3:11.77,1,9.04,3:11.68,3,8.95,3:11.84,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
1,9.13,3:20.90,2,9.31,3:20.99,3,9.26,3:21.10,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,9.19,3:30.09,1,8.72,3:29.71,3,9.15,3:30.25,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,8.92,3:39.01,1,9.14,3:38.85,3,8.76,3:39.01,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
3,8.94,3:47.95,1,8.94,3:47.79,2,8.89,3:47.90,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
1,8.84,3:56.79,2,9.03,3:56.82,3,9.07,3:56.97,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
3,9.29,4:06.08,2,9.22,4:06.04,1,8.75,4:05.72,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,8.84,4:14.92,3,8.94,4:14.98,1,9.05,4:14.77,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,8.77,4:23.69,3,9.01,4:23.99,1,8.81,4:23.58,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
1,8.81,4:32.50,3,8.71,4:32.70,2,8.99,4:32.57,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
1,8.69,4:41.19,3,8.84,4:41.54,2,8.81,4:41.38,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
1,8.85,4:50.04,2,8.75,4:50.29,3,8.93,4:50.31,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
1,8.81,4:58.85,3,8.96,4:59.25,2,8.55,4:58.86,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
1,8.89,5:07.74,3,9.05,5:08.30,2,8.90,5:07.76,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,9.10,5:16.84,3,8.99,5:17.29,1,8.66,5:16.42,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,9.20,5:26.04,3,9.01,5:26.30,1,8.77,5:25.19,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,8.91,5:34.95,3,9.05,5:35.35,1,8.93,5:34.12,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,8.78,5:43.73,3,9.14,5:44.49,1,9.00,5:43.12,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,8.88,5:52.61,3,9.18,5:53.67,1,8.69,5:51.81,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,8.75,6:01.36,3,9.04,6:02.71,1,8.93,6:00.74,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,9.08,6:10.44,3,9.00,6:11.71,1,9.02,6:09.76,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,9.42,6:19.86,3,12.38,6:24.09,1,9.08,6:18.84,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,9.11,6:28.97,,,,1,9.26,6:28.10,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,9.30,6:38.27,3,,6:39.63,1,8.78,6:36.88,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
2,9.50,6:47.765,3,9.23,6:48.851,1,8.92,6:45.799,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Heats,3
