START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,7.93,7.93,3,8.04,8.04,1,7.63,7.63,4,8.43,8.43,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",500m,w,Preliminaries,13
3,10.21,18.14,2,9.80,17.84,1,10.16,17.79,4,10.47,18.90,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",500m,w,Preliminaries,13
3,9.68,27.82,1,9.51,27.35,2,9.80,27.59,4,10.26,29.16,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",500m,w,Preliminaries,13
3,9.57,37.39,1,9.35,36.70,2,9.65,37.24,4,10.26,39.42,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",500m,w,Preliminaries,13
3,10.01,47.397,1,9.88,46.571,2,10.06,47.294,4,10.86,50.276,2010-2011,"2011 ISU World Junior Championships, ITA, Courmayeur",500m,w,Preliminaries,13
