START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
3,12.30,12.30,1,11.97,11.97,2,12.23,12.23,4,12.72,12.72,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
3,9.14,21.44,1,9.05,21.02,2,9.04,21.27,4,9.34,22.06,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
3,8.87,30.31,2,9.13,30.15,1,8.83,30.10,4,9.19,31.25,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
3,8.90,39.21,1,8.90,39.05,2,9.04,39.14,4,9.22,40.47,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
3,9.43,48.64,1,9.19,48.24,2,9.20,48.34,4,9.34,49.81,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
3,8.63,57.27,1,8.72,56.96,2,8.73,57.07,4,8.88,58.69,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
3,8.25,1:05.52,1,8.34,1:05.30,2,8.31,1:05.38,4,8.55,1:07.24,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
3,8.71,1:14.23,1,8.69,1:13.99,2,8.70,1:14.08,4,8.66,1:15.90,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
3,8.74,1:22.97,1,8.67,1:22.66,2,8.69,1:22.77,4,8.78,1:24.68,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
3,8.47,1:31.44,1,8.53,1:31.19,2,8.47,1:31.24,4,8.92,1:33.60,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
2,8.85,1:40.29,1,8.98,1:40.17,3,9.14,1:40.38,4,9.27,1:42.87,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
2,9.16,1:49.45,1,9.14,1:49.31,3,9.19,1:49.57,4,9.55,1:52.42,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
1,9.18,1:58.63,1,9.32,1:58.63,3,9.19,1:58.76,4,9.42,2:01.84,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
1,9.19,2:07.82,2,9.37,2:08.00,3,9.37,2:08.13,4,9.64,2:11.48,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
1,8.78,2:16.60,2,8.80,2:16.80,3,8.89,2:17.02,4,9.12,2:20.60,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
1,8.58,2:25.18,2,8.46,2:25.26,3,8.39,2:25.41,4,8.81,2:29.41,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
1,8.40,2:33.58,2,8.46,2:33.72,3,8.51,2:33.92,4,8.92,2:38.33,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
1,8.36,2:41.94,2,8.38,2:42.10,3,8.41,2:42.33,4,8.90,2:47.239,2018-2019,ISU World Cup 2018/19 - Torino (ITA),2000mRelay,x,Quarterfinals,2
