START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
2,8.774,8.774,3,9.033,9.033,4,9.112,9.112,6,9.443,9.443,1,8.658,8.658,5,9.390,9.390,2002-2003,2002 World Cup 3   Russia,1500M,w,Heats,7
2,13.819,22.592,3,13.756,22.789,4,13.686,22.797,,,,1,13.749,22.407,5,13.582,22.972,2002-2003,2002 World Cup 3   Russia,1500M,w,Heats,7
3,12.512,35.104,4,12.510,35.299,2,12.242,35.039,6,,35.660,1,12.473,34.880,5,12.562,35.533,2002-2003,2002 World Cup 3   Russia,1500M,w,Heats,7
3,12.153,47.256,4,12.156,47.454,2,12.015,47.053,6,12.021,47.680,1,12.130,47.009,5,11.987,47.520,2002-2003,2002 World Cup 3   Russia,1500M,w,Heats,7
3,11.743,58.999,4,11.705,59.159,1,11.769,58.822,5,11.722,59.402,2,11.925,58.934,6,11.924,59.443,2002-2003,2002 World Cup 3   Russia,1500M,w,Heats,7
2,10.958,1:09.956,4,11.023,1:10.182,1,11.099,1:09.920,6,10.991,1:10.392,3,11.069,1:10.002,5,10.917,1:10.360,2002-2003,2002 World Cup 3   Russia,1500M,w,Heats,7
4,10.895,1:20.851,1,10.301,1:20.482,3,10.725,1:20.645,2,10.130,1:20.522,5,10.861,1:20.863,6,10.775,1:21.135,2002-2003,2002 World Cup 3   Russia,1500M,w,Heats,7
4,10.707,1:31.558,1,10.883,1:31.364,3,10.850,1:31.494,2,10.869,1:31.390,6,10.860,1:31.723,5,10.561,1:31.695,2002-2003,2002 World Cup 3   Russia,1500M,w,Heats,7
4,11.193,1:42.751,2,11.071,1:42.435,3,11.110,1:42.604,1,11.042,1:42.432,6,11.086,1:42.808,5,11.094,1:42.788,2002-2003,2002 World Cup 3   Russia,1500M,w,Heats,7
5,10.544,1:53.294,2,10.484,1:52.919,4,10.645,1:53.248,1,10.232,1:52.663,6,10.633,1:53.441,3,10.214,1:53.002,2002-2003,2002 World Cup 3   Russia,1500M,w,Heats,7
3,10.084,2:03.377,2,10.237,2:03.156,5,10.483,2:03.731,1,10.270,2:02.933,6,10.790,2:04.230,4,10.451,2:03.452,2002-2003,2002 World Cup 3   Russia,1500M,w,Heats,7
4,10.477,2:13.854,2,10.113,2:13.268,5,10.611,2:14.342,1,10.158,2:13.090,6,11.124,2:15.354,3,10.065,2:13.517,2002-2003,2002 World Cup 3   Russia,1500M,w,Heats,7
4,10.817,2:24.670,2,10.299,2:23.567,5,10.999,2:25.341,1,10.273,2:23.362,6,11.751,2:27.104,3,10.243,2:23.760,2002-2003,2002 World Cup 3   Russia,1500M,w,Heats,7
4,11.45,2:36.112,1,10.64,2:34.198,5,11.54,2:36.874,2,10.89,2:34.250,6,12.09,2:39.191,3,10.67,2:34.430,2002-2003,2002 World Cup 3   Russia,1500M,w,Heats,7
