START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
2,7.88,7.88,1,7.57,7.57,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(1),w,RepFinalB,1
2,10.03,17.92,1,10.08,17.66,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(1),w,RepFinalB,1
2,9.67,27.59,1,9.71,27.37,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(1),w,RepFinalB,1
2,9.76,37.35,1,9.86,37.23,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(1),w,RepFinalB,1
1,9.33,46.673,2,10.37,47.593,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",500m(1),w,RepFinalB,1
