START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
2,8.89,8.89,4,8.97,8.97,1,8.86,8.86,3,8.91,8.91,6,9.11,9.11,5,9.00,9.00,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepFinalA,1
3,11.78,20.67,5,11.97,20.94,1,11.67,20.54,2,11.67,20.58,6,12.54,21.66,4,11.71,20.71,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepFinalA,1
2,12.25,32.92,4,12.19,33.14,1,12.29,32.83,3,12.56,33.14,5,11.53,33.19,6,12.59,33.31,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepFinalA,1
5,11.01,43.94,3,10.78,43.92,2,10.99,43.83,1,10.66,43.80,6,11.01,44.20,4,10.62,43.93,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepFinalA,1
5,10.70,54.64,1,10.12,54.05,3,10.56,54.39,2,10.56,54.37,6,10.63,54.83,4,10.56,54.50,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepFinalA,1
4,10.55,1:05.20,1,10.88,1:04.93,2,10.74,1:05.14,3,10.80,1:05.17,5,10.55,1:05.39,6,10.98,1:05.48,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepFinalA,1
1,10.12,1:15.33,3,10.48,1:15.42,5,10.41,1:15.55,2,10.16,1:15.34,6,10.15,1:15.55,4,10.05,1:15.53,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepFinalA,1
1,9.85,1:25.18,2,10.17,1:25.60,5,10.33,1:25.88,3,10.34,1:25.68,6,10.38,1:25.94,4,10.20,1:25.74,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepFinalA,1
1,10.28,1:35.46,2,9.92,1:35.52,4,9.90,1:35.78,3,9.91,1:35.60,5,9.98,1:35.92,6,10.22,1:35.96,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepFinalA,1
1,10.18,1:45.65,2,10.22,1:45.74,3,10.03,1:45.82,6,10.51,1:46.12,5,10.12,1:46.04,4,10.06,1:46.02,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepFinalA,1
1,10.08,1:55.74,2,10.19,1:55.93,3,10.23,1:56.05,6,10.91,1:57.03,5,10.11,1:56.15,4,10.09,1:56.12,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepFinalA,1
1,10.13,2:05.87,2,9.97,2:05.90,4,10.04,2:06.10,6,11.68,2:08.72,5,10.17,2:06.33,3,9.95,2:06.08,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepFinalA,1
1,10.12,2:16.00,2,10.24,2:16.14,4,10.26,2:16.36,6,12.15,2:20.88,5,10.16,2:16.50,3,10.16,2:16.24,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepFinalA,1
1,10.45,2:26.446,2,10.38,2:26.520,4,10.37,2:26.730,6,13.18,2:34.051,5,10.35,2:26.843,3,10.45,2:26.689,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepFinalA,1
