START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
3,12.29,12.29,2,12.01,12.01,1,11.72,11.72,4,12.34,12.34,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
3,8.72,21.01,2,8.23,20.24,1,8.26,19.98,4,8.80,21.14,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
3,8.72,29.73,2,9.20,29.44,1,9.23,29.21,4,13.88,35.02,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
3,8.70,38.43,2,8.89,38.33,1,8.82,38.03,4,10.01,45.03,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
3,8.83,47.26,1,8.54,46.87,2,8.93,46.96,4,9.09,54.12,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
3,8.87,56.13,2,9.04,55.91,1,8.78,55.74,4,9.22,1:03.34,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
3,8.59,1:04.72,2,8.58,1:04.49,1,8.61,1:04.35,4,9.17,1:12.51,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
3,8.72,1:13.44,2,8.63,1:13.12,1,8.69,1:13.04,4,9.25,1:21.76,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
3,8.80,1:22.24,2,8.94,1:22.06,1,8.82,1:21.86,4,9.53,1:31.29,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
3,9.10,1:31.34,2,9.13,1:31.19,1,9.05,1:30.91,4,9.15,1:40.44,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
3,9.16,1:40.50,2,8.89,1:40.08,1,8.76,1:39.67,4,9.14,1:49.58,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
2,8.86,1:49.36,1,9.02,1:49.10,4,22.06,2:01.73,3,9.10,1:58.68,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
2,8.92,1:58.28,1,9.08,1:58.18,4,15.62,2:17.35,3,9.18,2:07.86,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
2,8.85,2:07.13,1,8.84,2:07.02,,,,3,9.16,2:17.02,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
2,9.00,2:16.13,1,9.04,2:16.06,4,,2:26.12,3,9.01,2:26.03,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
1,9.10,2:25.23,2,9.37,2:25.43,3,8.86,2:34.98,4,9.06,2:35.09,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
1,8.96,2:34.19,2,9.22,2:34.65,4,9.92,2:44.90,3,9.09,2:44.18,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
1,8.77,2:42.96,2,9.20,2:43.85,4,9.88,2:54.78,3,9.16,2:53.34,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
1,8.85,2:51.81,2,9.00,2:52.85,4,10.10,3:04.88,3,9.17,3:02.51,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
1,9.02,3:00.83,2,8.95,3:01.80,4,9.54,3:14.42,3,9.21,3:11.72,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
1,9.05,3:09.88,2,9.19,3:10.99,4,10.09,3:24.51,3,9.10,3:20.82,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
1,9.13,3:19.01,2,9.36,3:20.35,4,9.17,3:33.68,3,8.96,3:29.78,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
1,8.99,3:28.00,2,9.22,3:29.57,4,10.10,3:43.78,3,9.28,3:39.06,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
1,8.89,3:36.89,2,9.57,3:39.14,4,10.20,3:53.98,3,9.42,3:48.48,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
1,9.17,3:46.06,2,9.20,3:48.34,4,10.27,4:04.25,3,9.39,3:57.87,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
1,8.73,3:54.79,2,9.29,3:57.63,4,10.02,4:14.27,3,9.54,4:07.41,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
1,9.03,4:03.816,2,9.48,4:07.104,4,10.49,4:24.753,3,10.41,4:17.813,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",3000MRelay,m,Semifinals,1
