START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
5,8.88,8.88,1,8.40,8.40,4,8.72,8.72,2,8.44,8.44,3,8.57,8.57,6,8.94,8.94,7,9.19,9.19,2011-2012,"2012 ISU World Championships, CHN, Shanghai",1500m,m,Semifinals,3
7,12.21,21.09,3,12.40,20.80,5,12.22,20.94,2,12.29,20.73,1,12.09,20.66,4,11.97,20.91,6,11.79,20.98,2011-2012,"2012 ISU World Championships, CHN, Shanghai",1500m,m,Semifinals,3
7,11.12,32.21,4,11.03,31.83,5,11.02,31.96,3,11.02,31.75,1,10.86,31.52,6,11.20,32.11,2,10.64,31.62,2011-2012,"2012 ISU World Championships, CHN, Shanghai",1500m,m,Semifinals,3
7,10.62,42.83,4,10.75,42.58,6,10.73,42.69,3,10.70,42.45,1,10.70,42.22,5,10.55,42.66,2,10.74,42.36,2011-2012,"2012 ISU World Championships, CHN, Shanghai",1500m,m,Semifinals,3
7,10.47,53.30,4,10.47,53.05,6,10.54,53.23,2,10.38,52.83,1,10.52,52.74,5,10.48,53.14,3,10.57,52.93,2011-2012,"2012 ISU World Championships, CHN, Shanghai",1500m,m,Semifinals,3
6,10.07,1:03.37,4,10.17,1:03.22,7,10.17,1:03.40,2,10.24,1:03.07,1,10.17,1:02.91,5,10.17,1:03.31,3,10.23,1:03.16,2011-2012,"2012 ISU World Championships, CHN, Shanghai",1500m,m,Semifinals,3
3,9.05,1:12.42,4,9.31,1:12.53,7,9.48,1:12.88,2,9.34,1:12.41,1,9.39,1:12.30,6,9.45,1:12.76,5,9.48,1:12.64,2011-2012,"2012 ISU World Championships, CHN, Shanghai",1500m,m,Semifinals,3
1,8.89,1:21.31,2,8.92,1:21.45,7,9.05,1:21.93,3,9.14,1:21.55,4,9.37,1:21.67,6,9.06,1:21.82,5,9.06,1:21.70,2011-2012,"2012 ISU World Championships, CHN, Shanghai",1500m,m,Semifinals,3
1,9.11,1:30.42,2,9.14,1:30.59,7,9.22,1:31.15,3,9.12,1:30.67,5,9.17,1:30.84,6,9.15,1:30.97,4,9.06,1:30.76,2011-2012,"2012 ISU World Championships, CHN, Shanghai",1500m,m,Semifinals,3
1,9.07,1:39.49,2,9.00,1:39.59,7,9.11,1:40.26,3,9.05,1:39.72,5,9.01,1:39.85,6,9.02,1:39.99,4,9.05,1:39.81,2011-2012,"2012 ISU World Championships, CHN, Shanghai",1500m,m,Semifinals,3
1,9.05,1:48.54,2,9.05,1:48.64,7,9.14,1:49.40,3,9.04,1:48.76,4,8.96,1:48.81,6,9.08,1:49.07,5,9.14,1:48.95,2011-2012,"2012 ISU World Championships, CHN, Shanghai",1500m,m,Semifinals,3
1,8.96,1:57.50,2,9.02,1:57.66,7,9.33,1:58.73,3,8.97,1:57.73,4,9.04,1:57.85,6,9.15,1:58.22,5,9.06,1:58.01,2011-2012,"2012 ISU World Championships, CHN, Shanghai",1500m,m,Semifinals,3
1,9.07,2:06.57,2,9.22,2:06.88,7,9.55,2:08.28,3,9.19,2:06.92,4,9.13,2:06.98,6,9.33,2:07.55,5,9.05,2:07.06,2011-2012,"2012 ISU World Championships, CHN, Shanghai",1500m,m,Semifinals,3
1,9.74,2:16.305,5,13.62,2:20.493,4,10.10,2:18.372,3,11.15,2:18.066,6,24.74,2:31.713,2,9.89,2:17.433,0,,PEN,2011-2012,"2012 ISU World Championships, CHN, Shanghai",1500m,m,Semifinals,3
