START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
3,7.744,7.744,2,7.447,7.447,1,7.369,7.369,2003-2004,"2003 World Cup 3, Korea",500M,w,Heats,2
3,10.475,18.219,2,9.811,17.257,1,9.811,17.180,2003-2004,"2003 World Cup 3, Korea",500M,w,Heats,2
3,9.863,28.082,2,9.789,27.045,1,9.744,26.924,2003-2004,"2003 World Cup 3, Korea",500M,w,Heats,2
3,10.029,38.111,2,9.731,36.776,1,9.827,36.750,2003-2004,"2003 World Cup 3, Korea",500M,w,Heats,2
3,10.55,48.661,1,10.08,46.852,2,10.13,46.873,2003-2004,"2003 World Cup 3, Korea",500M,w,Heats,2
