START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,9.55,,4,9.82,9.82,3,9.71,9.71,5,9.94,9.94,6,10.11,10.11,2,9.58,9.58,7,10.25,10.25,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,m,Semifinals,3
1,13.75,,4,13.85,23.67,3,13.85,23.56,5,13.90,23.84,6,13.93,24.04,2,13.82,23.40,7,13.96,24.21,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,m,Semifinals,3
2,12.93,,4,12.88,36.55,3,12.85,36.41,5,12.84,36.68,7,12.77,36.81,1,12.72,36.12,6,12.50,36.71,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,m,Semifinals,3
2,11.31,,5,11.29,47.84,3,11.22,47.63,6,11.28,47.96,6,11.15,47.96,4,11.60,47.72,1,10.70,47.41,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,m,Semifinals,3
4,10.47,,3,10.07,57.91,5,10.55,58.18,7,10.46,58.42,1,9.63,57.59,6,10.58,58.30,2,10.40,57.81,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,m,Semifinals,3
4,9.90,,3,9.93,1:07.84,5,9.86,1:08.04,7,9.78,1:08.20,1,10.05,1:07.64,6,9.82,1:08.12,2,9.91,1:07.72,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,m,Semifinals,3
3,10.26,,4,10.42,1:18.26,6,10.45,1:18.49,7,10.37,1:18.57,1,10.38,1:18.02,5,10.26,1:18.38,2,10.37,1:18.09,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,m,Semifinals,3
2,9.97,,4,10.00,1:28.26,6,10.07,1:28.56,7,10.15,1:28.72,3,10.14,1:28.16,5,10.04,1:28.42,1,9.90,1:27.99,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,m,Semifinals,3
2,9.45,,3,9.48,1:37.74,6,9.49,1:38.05,7,9.43,1:38.15,4,9.66,1:37.82,5,9.51,1:37.93,1,9.58,1:37.57,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,m,Semifinals,3
1,9.28,,2,9.22,1:46.96,5,9.29,1:47.34,7,9.36,1:47.51,3,9.28,1:47.10,4,9.29,1:47.22,6,9.89,1:47.46,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,m,Semifinals,3
1,9.15,,2,9.14,1:56.10,5,9.14,1:56.48,6,9.03,1:56.54,3,9.13,1:56.23,4,9.10,1:56.32,7,9.22,1:56.68,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,m,Semifinals,3
1,9.05,,2,9.02,2:05.12,6,9.04,2:05.52,5,8.82,2:05.36,3,8.93,2:05.16,4,8.94,2:05.26,7,9.01,2:05.69,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,m,Semifinals,3
2,8.92,,5,9.12,2:14.24,6,8.97,2:14.49,4,8.86,2:14.22,1,8.72,2:13.88,3,8.85,2:14.11,7,9.02,2:14.71,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,m,Semifinals,3
2,8.90,,5,8.98,2:23.22,6,8.90,2:23.39,4,8.85,2:23.07,1,8.89,2:22.77,3,8.92,2:23.03,7,9.33,2:24.04,2018-2019,ISU World Cup 2018/19 - Torino (ITA),1500m,m,Semifinals,3
