START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
5,9.28,9.28,4,9.14,9.14,1,8.73,8.73,2,8.83,8.83,3,8.98,8.98,7,9.63,9.63,6,9.44,9.44,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1500m,w,Heats,2
5,12.73,22.01,3,12.68,21.82,1,12.84,21.57,2,12.86,21.69,4,12.86,21.84,6,12.45,22.08,7,12.67,22.11,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1500m,w,Heats,2
6,11.74,33.75,2,11.45,33.27,3,11.82,33.39,4,11.81,33.50,5,11.80,33.64,1,11.01,33.09,7,11.71,33.82,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1500m,w,Heats,2
6,11.18,44.93,3,11.51,44.78,2,11.27,44.66,5,11.36,44.86,4,11.20,44.84,1,11.46,44.55,7,11.20,45.02,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1500m,w,Heats,2
2,10.21,55.14,4,10.61,55.39,6,10.83,55.49,7,10.73,55.59,1,10.17,55.01,3,10.73,55.28,5,10.46,55.48,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1500m,w,Heats,2
2,10.41,1:05.55,4,10.33,1:05.72,6,10.38,1:05.87,5,10.23,1:05.82,1,10.40,1:05.41,3,10.33,1:05.61,7,10.55,1:06.03,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1500m,w,Heats,2
3,10.01,1:15.56,4,10.02,1:15.74,5,9.96,1:15.83,7,10.57,1:16.39,2,10.05,1:15.46,1,9.76,1:15.37,6,10.19,1:16.22,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1500m,w,Heats,2
3,10.32,1:25.88,4,10.25,1:25.99,5,10.25,1:26.08,7,10.29,1:26.68,2,10.28,1:25.74,1,10.28,1:25.65,6,10.15,1:26.37,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1500m,w,Heats,2
3,10.53,1:36.41,4,10.54,1:36.53,5,10.55,1:36.63,7,10.36,1:37.04,2,10.53,1:36.27,1,10.52,1:36.17,6,10.40,1:36.77,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1500m,w,Heats,2
3,10.28,1:46.69,4,10.28,1:46.81,5,10.28,1:46.91,7,10.70,1:47.74,2,10.33,1:46.60,1,10.30,1:46.47,6,10.28,1:47.05,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1500m,w,Heats,2
3,9.84,1:56.53,4,9.87,1:56.68,5,9.89,1:56.80,7,10.94,1:58.68,2,9.85,1:56.45,1,9.90,1:56.37,6,10.08,1:57.13,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1500m,w,Heats,2
5,10.00,2:06.53,4,9.80,2:06.48,3,9.61,2:06.41,7,11.25,2:09.93,2,9.89,2:06.34,1,9.90,2:06.27,6,10.34,2:07.47,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1500m,w,Heats,2
4,9.75,2:16.28,3,9.73,2:16.21,5,9.92,2:16.33,7,11.66,2:21.59,2,9.82,2:16.16,1,9.74,2:16.01,6,11.14,2:18.61,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1500m,w,Heats,2
3,9.41,2:25.694,2,9.41,2:25.621,5,9.64,2:25.974,7,11.96,2:33.559,4,9.69,2:25.857,1,9.46,2:25.478,6,11.94,2:30.559,2017-2018,Audi ISU World Cup 2017/18 - Dordrecht (NED),1500m,w,Heats,2
