START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
,,,1,17.37,,,,,,,,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,,17.24,4,12.98,,2,,17.52,3,,17.69,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,25.16,42.40,2,12.15,,3,25.09,42.61,4,25.08,42.77,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
,,,1,11.35,,2,11.34,53.95,3,11.31,54.08,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,,53.71,2,10.85,,3,10.89,1:04.84,4,10.92,1:05.00,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,21.34,1:15.05,2,10.43,,3,10.38,1:15.22,4,10.42,1:15.42,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,10.57,1:25.62,2,10.58,,3,10.61,1:25.83,4,10.57,1:25.99,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,10.74,1:36.36,2,10.73,,3,10.73,1:36.56,4,10.78,1:36.77,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,10.76,1:47.12,2,10.76,,3,10.72,1:47.28,4,10.77,1:47.54,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,10.27,1:57.39,2,10.33,,3,10.34,1:57.62,4,10.16,1:57.70,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,10.06,2:07.45,2,10.04,,3,9.99,2:07.61,4,10.12,2:07.82,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,9.79,2:17.24,2,9.76,,3,9.82,2:17.43,4,9.81,2:17.63,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,10.01,2:27.25,2,10.03,,3,10.04,2:27.47,4,9.98,2:27.61,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,10.17,2:37.42,3,10.24,,2,10.03,2:37.50,4,10.10,2:37.71,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,10.26,2:47.68,3,10.32,,2,10.33,2:47.83,4,10.38,2:48.09,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,9.52,2:57.20,3,9.54,,2,9.52,2:57.35,4,9.47,2:57.56,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,9.18,3:06.38,3,9.18,,2,9.17,3:06.52,4,9.19,3:06.75,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,9.11,3:15.49,3,9.04,,2,9.04,3:15.56,4,9.11,3:15.86,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,9.36,3:24.85,3,9.32,,2,9.33,3:24.89,4,9.30,3:25.16,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
2,9.12,3:33.97,3,9.05,,1,8.95,3:33.84,4,9.01,3:34.17,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,9.10,3:43.07,2,9.13,,3,9.37,3:43.21,4,9.21,3:43.38,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,8.66,3:51.73,2,8.72,,3,8.84,3:52.05,4,8.82,3:52.20,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,8.39,4:00.12,2,8.32,,3,8.37,4:00.42,4,8.50,4:00.70,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,8.38,4:08.50,2,8.37,,3,8.30,4:08.72,4,8.41,4:09.11,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,8.43,4:16.93,2,8.45,,3,8.43,4:17.15,4,8.37,4:17.48,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,8.43,4:25.36,2,8.43,,3,8.51,4:25.66,4,8.31,4:25.79,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,8.58,4:33.94,2,8.57,,3,8.51,4:34.17,4,8.46,4:34.25,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,8.50,4:42.44,2,8.55,,3,8.50,4:42.67,4,8.60,4:42.85,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
,,,1,8.48,,2,8.50,4:51.17,3,8.52,4:51.37,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,,4:59.35,2,8.35,,3,8.53,4:59.70,4,8.49,4:59.86,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,8.60,5:07.95,2,8.66,,3,8.48,5:08.18,4,8.53,5:08.39,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,8.48,5:16.43,2,8.47,,3,8.48,5:16.66,4,8.38,5:16.77,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,8.59,5:25.02,2,8.53,,3,8.55,5:25.21,4,8.52,5:25.29,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
1,8.55,5:33.57,3,8.75,,2,8.58,5:33.79,,,,2016-2017,ISU World Cup 2016/17 - Calgary (CAN),5000mRelay,m,Semifinals,1
