START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,12.26,12.26,3,12.50,12.50,4,12.55,12.55,1,12.02,12.02,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
1,9.59,21.85,4,9.59,22.09,2,9.45,22.00,3,10.07,22.09,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
1,9.45,31.30,4,9.49,31.58,3,9.56,31.56,2,9.23,31.32,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
1,9.38,40.68,4,9.41,40.99,3,9.40,40.96,2,9.41,40.73,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
1,9.37,50.05,3,9.55,50.54,,,,2,9.41,50.14,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
2,9.44,59.49,4,9.16,59.70,3,,59.61,1,9.23,59.37,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
2,9.40,1:08.89,3,9.40,1:09.10,4,9.49,1:09.10,1,9.42,1:08.79,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
1,9.49,1:18.38,4,9.69,1:18.79,3,9.57,1:18.67,2,9.63,1:18.42,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
2,9.60,1:27.98,4,9.48,1:28.27,3,9.31,1:27.98,1,9.34,1:27.76,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
2,9.43,1:37.41,4,9.73,1:38.00,3,9.65,1:37.63,1,9.59,1:37.35,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
1,9.56,1:46.97,4,9.40,1:47.40,3,9.74,1:47.37,2,9.62,1:46.97,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
1,9.39,1:56.36,4,9.31,1:56.71,3,9.10,1:56.47,2,9.39,1:56.36,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
2,9.39,2:05.75,4,9.39,2:06.10,3,9.37,2:05.84,1,9.30,2:05.66,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
1,9.48,2:15.23,4,9.46,2:15.56,3,9.59,2:15.43,2,9.60,2:15.26,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
2,9.70,2:24.93,4,9.59,2:25.15,3,9.52,2:24.95,1,9.35,2:24.61,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
3,9.47,2:34.40,4,9.53,2:34.68,2,9.39,2:34.34,1,9.72,2:34.33,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
3,9.73,2:44.13,4,9.63,2:44.31,2,9.75,2:44.09,1,9.53,2:43.86,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
2,9.50,2:53.63,4,9.54,2:53.85,3,9.62,2:53.71,1,9.48,2:53.34,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
2,9.46,3:03.09,1,9.23,3:03.08,3,9.54,3:03.25,4,18.83,3:12.17,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
3,9.57,3:12.66,1,9.48,3:12.56,2,9.31,3:12.56,4,10.30,3:22.47,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
2,9.39,3:22.05,1,9.35,3:21.91,3,9.50,3:22.06,4,9.61,3:32.08,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
2,9.26,3:31.31,1,9.16,3:31.07,3,9.27,3:31.33,4,9.72,3:41.80,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
2,9.19,3:40.50,1,9.39,3:40.46,3,9.36,3:40.69,4,10.78,3:52.58,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
1,9.34,3:49.84,2,9.39,3:49.85,3,9.36,3:50.05,4,11.03,4:03.61,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
2,9.34,3:59.18,1,9.19,3:59.04,3,9.32,3:59.37,4,10.34,4:13.95,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
2,9.28,4:08.46,1,9.29,4:08.33,3,9.26,4:08.63,4,10.14,4:24.09,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
2,9.25,4:17.706,1,9.32,4:17.643,3,9.73,4:18.356,4,38.25,5:02.339,2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",3000mRelay,w,Semifinals,1
