START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,11.23,11.23,3,11.39,11.39,2,11.29,11.29,4,11.56,11.56,5,11.71,11.71,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Rep.Quarterfinals,2
2,15.74,26.97,4,15.72,27.11,1,15.52,26.81,5,15.62,27.18,3,15.34,27.05,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Rep.Quarterfinals,2
3,13.68,40.65,4,13.68,40.79,2,13.68,40.49,5,13.70,40.88,1,13.34,40.39,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Rep.Quarterfinals,2
3,14.10,54.75,4,14.12,54.91,1,13.95,54.44,5,14.12,55.00,2,14.20,54.59,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Rep.Quarterfinals,2
3,13.83,1:08.58,5,13.82,1:08.73,1,13.80,1:08.24,4,13.59,1:08.59,2,13.82,1:08.41,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Rep.Quarterfinals,2
4,13.23,1:21.81,5,13.23,1:21.96,1,13.13,1:21.37,3,13.05,1:21.64,2,13.12,1:21.53,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Rep.Quarterfinals,2
4,12.60,1:34.41,5,12.59,1:34.55,1,12.74,1:34.11,2,12.56,1:34.20,3,12.71,1:34.24,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Rep.Quarterfinals,2
5,11.73,1:46.14,3,11.58,1:46.13,1,11.86,1:45.97,3,11.93,1:46.13,2,11.81,1:46.05,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Rep.Quarterfinals,2
2,9.82,1:55.96,1,9.76,1:55.89,3,10.36,1:56.33,4,10.23,1:56.36,5,10.45,1:56.50,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Rep.Quarterfinals,2
2,9.94,2:05.90,1,9.94,2:05.83,4,10.08,2:06.41,3,9.77,2:06.13,5,9.98,2:06.48,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Rep.Quarterfinals,2
2,9.89,2:15.79,1,9.90,2:15.73,5,10.09,2:16.50,3,9.75,2:15.88,4,9.76,2:16.24,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Rep.Quarterfinals,2
2,9.69,2:25.48,1,9.70,2:25.43,5,10.35,2:26.85,3,9.74,2:25.62,4,9.74,2:25.98,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Rep.Quarterfinals,2
2,9.82,2:35.30,1,9.80,2:35.23,5,10.93,2:37.78,3,9.76,2:35.38,4,10.23,2:36.21,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Rep.Quarterfinals,2
0,9.99,2:45.29,1,10.00,2:45.23,5,11.16,2:48.944,3,9.99,2:45.375,4,11.08,2:47.295,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),w,Rep.Quarterfinals,2
