START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,7.50,7.50,5,8.33,8.33,2,7.67,7.67,6,8.44,8.44,3,7.79,7.79,4,8.27,8.27,2008-2009,"2009 ISU World Championships, Austria",1500M,w,Quarterfinals,1
1,9.98,17.48,6,10.15,18.48,2,9.82,17.50,5,9.90,18.34,3,9.87,17.66,4,9.71,17.99,2008-2009,"2009 ISU World Championships, Austria",1500M,w,Quarterfinals,1
2,9.91,27.40,6,9.62,28.11,1,9.81,27.31,5,9.52,27.87,3,9.78,27.44,4,9.73,27.73,2008-2009,"2009 ISU World Championships, Austria",1500M,w,Quarterfinals,1
3,10.12,37.53,6,9.86,37.97,2,10.19,37.50,5,9.88,37.76,1,10.04,37.48,4,9.96,37.69,2008-2009,"2009 ISU World Championships, Austria",1500M,w,Quarterfinals,1
5,10.98,48.51,6,10.71,48.69,1,10.82,48.33,3,10.73,48.49,4,11.02,48.50,2,10.68,48.38,2008-2009,"2009 ISU World Championships, Austria",1500M,w,Quarterfinals,1
5,10.65,59.16,6,10.49,59.18,2,10.54,58.87,4,10.51,59.01,3,10.42,58.92,1,10.35,58.73,2008-2009,"2009 ISU World Championships, Austria",1500M,w,Quarterfinals,1
4,10.51,1:09.67,6,10.63,1:09.82,2,10.55,1:09.43,5,10.72,1:09.74,1,10.20,1:09.12,3,10.76,1:09.49,2008-2009,"2009 ISU World Championships, Austria",1500M,w,Quarterfinals,1
5,10.42,1:20.10,6,10.35,1:20.17,3,10.56,1:19.99,4,10.35,1:20.09,1,10.54,1:19.67,2,10.41,1:19.90,2008-2009,"2009 ISU World Championships, Austria",1500M,w,Quarterfinals,1
4,10.64,1:30.74,6,10.74,1:30.92,2,10.52,1:30.51,5,10.76,1:30.85,1,10.68,1:30.35,3,10.68,1:30.59,2008-2009,"2009 ISU World Championships, Austria",1500M,w,Quarterfinals,1
4,10.19,1:40.94,6,10.22,1:41.15,2,10.01,1:40.52,5,10.10,1:40.95,1,10.14,1:40.49,3,10.13,1:40.72,2008-2009,"2009 ISU World Championships, Austria",1500M,w,Quarterfinals,1
4,9.98,1:50.92,6,10.09,1:51.25,2,10.08,1:50.61,5,10.07,1:51.02,1,10.05,1:50.55,3,10.11,1:50.84,2008-2009,"2009 ISU World Championships, Austria",1500M,w,Quarterfinals,1
4,10.10,2:01.02,6,10.12,2:01.37,2,10.23,2:00.85,5,10.18,2:01.21,1,10.14,2:00.70,3,10.13,2:00.97,2008-2009,"2009 ISU World Championships, Austria",1500M,w,Quarterfinals,1
3,10.31,2:11.34,6,10.59,2:11.97,2,10.24,2:11.09,5,10.65,2:11.87,1,10.32,2:11.02,4,10.42,2:11.40,2008-2009,"2009 ISU World Championships, Austria",1500M,w,Quarterfinals,1
1,10.22,2:21.559,5,10.56,2:22.521,2,10.50,2:21.581,6,11.43,2:23.299,3,10.61,2:21.625,4,11.10,2:22.499,2008-2009,"2009 ISU World Championships, Austria",1500M,w,Quarterfinals,1
