START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
0,7.137,7.137,0,6.972,6.972,2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",500m(2),m,FinalB,1
0,9.407,16.544,0,9.451,16.423,2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",500m(2),m,FinalB,1
0,9.036,25.580,0,9.021,25.443,2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",500m(2),m,FinalB,1
0,9.057,34.637,0,9.150,34.593,2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",500m(2),m,FinalB,1
0,18.874,53.511,0,9.277,43.870,2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",500m(2),m,FinalB,1
