START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
3,12.37,12.37,2,12.16,12.16,1,11.79,11.79,4,12.43,12.43,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
2,8.79,21.16,4,9.30,21.46,1,9.12,20.91,3,8.88,21.31,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
2,8.93,30.09,3,8.70,30.16,1,9.13,30.04,4,8.86,30.17,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
2,9.18,39.27,3,9.13,39.29,1,9.13,39.17,4,9.16,39.33,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
3,9.33,48.60,1,8.80,48.09,2,9.14,48.31,4,9.43,48.76,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
1,9.16,57.76,2,9.81,57.90,3,9.77,58.08,4,11.52,1:00.28,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
1,9.17,1:06.93,2,9.10,1:07.00,3,9.13,1:07.21,4,9.61,1:09.89,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
1,9.09,1:16.02,2,9.15,1:16.15,3,9.10,1:16.31,4,9.19,1:19.08,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
2,9.16,1:25.18,1,8.97,1:25.12,3,9.21,1:25.52,4,9.52,1:28.60,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,14.52,1:39.70,1,9.13,1:34.25,2,9.55,1:35.07,3,9.43,1:38.03,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,9.43,1:49.13,1,9.37,1:43.62,2,9.26,1:44.33,3,9.38,1:47.41,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,9.42,1:58.55,1,9.33,1:52.95,2,9.97,1:54.30,3,9.35,1:56.76,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,9.12,2:07.67,1,9.09,2:02.04,2,9.29,2:03.59,3,9.17,2:05.93,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,9.50,2:17.17,1,9.34,2:11.38,2,9.41,2:13.00,3,8.95,2:14.88,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,10.02,2:27.19,1,9.39,2:20.77,2,9.65,2:22.65,3,9.77,2:24.65,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,9.44,2:36.63,1,9.38,2:30.15,2,9.61,2:32.26,3,9.40,2:34.05,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,9.37,2:46.00,1,9.83,2:39.98,2,9.60,2:41.86,3,9.26,2:43.31,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,9.35,2:55.35,1,9.66,2:49.64,2,9.55,2:51.41,3,9.27,2:52.58,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,9.19,3:04.54,1,9.38,2:59.02,2,9.33,3:00.74,3,9.14,3:01.72,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,9.74,3:14.28,1,9.51,3:08.53,2,9.28,3:10.02,3,9.18,3:10.90,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,10.11,3:24.39,1,9.63,3:18.16,2,9.64,3:19.66,3,9.78,3:20.68,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,9.71,3:34.10,1,9.69,3:27.85,2,9.84,3:29.50,3,9.31,3:29.99,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,9.66,3:43.76,1,9.89,3:37.74,2,9.58,3:39.08,3,9.24,3:39.23,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,9.55,3:53.31,1,9.81,3:47.55,2,9.54,3:48.62,3,9.47,3:48.70,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,10.94,4:04.25,1,9.39,3:56.94,2,9.63,3:58.25,3,14.11,4:02.81,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,9.95,4:14.20,1,10.32,4:07.26,2,11.17,4:09.42,3,10.54,4:13.35,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
4,10.53,4:24.726,1,9.26,4:16.514,2,12.46,4:21.871,3,9.86,4:23.205,2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,m,Semifinals,1
