START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,season,competition,event,gender,round,race
1,14.77,14.77,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1000m,m,RepFinalB,1
1,10.88,25.65,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1000m,m,RepFinalB,1
1,10.40,36.05,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1000m,m,RepFinalB,1
1,10.38,46.43,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1000m,m,RepFinalB,1
1,10.38,56.81,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1000m,m,RepFinalB,1
1,10.35,1:07.17,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1000m,m,RepFinalB,1
1,10.40,1:17.57,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1000m,m,RepFinalB,1
1,10.53,1:28.10,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1000m,m,RepFinalB,1
1,10.12,1:38.219,2008-2009,"Samsung ISU World Cup 2008/2009, CHN, Beijing",1000m,m,RepFinalB,1
