START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
1,7.14,7.14,2,7.23,7.23,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(1),m,FinalB,1
1,9.24,16.38,2,9.24,16.47,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(1),m,FinalB,1
1,8.96,25.34,2,9.04,25.51,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(1),m,FinalB,1
1,9.05,34.39,2,8.94,34.45,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(1),m,FinalB,1
1,9.23,43.612,2,9.25,43.698,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",500m(1),m,FinalB,1
