START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
0,10.270,10.270,0,10.311,10.311,0,10.506,10.506,0,10.418,10.418,0,10.536,10.536,0,10.598,10.598,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,6
0,14.095,24.365,0,13.725,24.036,0,13.837,24.343,0,13.921,24.339,0,13.713,24.249,0,13.689,24.287,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,6
0,12.813,37.178,0,12.827,36.863,0,12.592,36.935,0,12.150,36.490,0,12.164,36.413,0,12.706,36.993,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,6
0,11.612,48.789,0,11.550,48.413,0,11.966,48.900,0,11.883,48.372,0,12.258,48.671,0,11.847,48.840,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,6
0,11.912,1:00.702,0,12.009,1:00.422,0,11.281,1:00.182,0,12.078,1:00.450,0,11.644,1:00.315,0,11.068,59.908,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,6
0,11.358,1:12.059,0,11.609,1:12.031,0,11.467,1:11.648,0,10.998,1:11.448,0,11.410,1:11.725,0,12.147,1:12.055,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,6
0,10.690,1:22.750,0,10.579,1:22.610,0,10.763,1:22.411,0,11.030,1:22.477,0,10.958,1:22.683,0,10.608,1:22.663,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,6
0,9.957,1:32.706,0,9.968,1:32.578,0,10.508,1:32.919,0,10.352,1:32.829,0,10.819,1:33.502,0,10.720,1:33.383,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,6
0,10.068,1:42.775,0,10.202,1:42.780,0,10.083,1:43.002,0,10.189,1:43.018,0,10.219,1:43.722,0,10.582,1:43.964,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,6
0,10.242,1:53.017,0,10.179,1:52.959,0,10.078,1:53.080,0,10.130,1:53.148,0,10.242,1:53.963,0,11.305,1:55.270,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,6
0,10.143,2:03.160,0,10.315,2:03.274,0,10.276,2:03.356,0,10.406,2:03.554,0,10.835,2:04.799,0,12.315,2:07.585,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,6
0,10.171,2:13.331,0,10.444,2:13.718,0,10.608,2:13.964,0,10.497,2:14.051,0,11.360,2:16.158,0,12.962,2:20.546,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,6
0,10.754,2:24.085,0,10.467,2:24.185,0,10.073,2:24.037,0,10.990,2:25.041,0,11.996,2:28.154,0,13.058,2:33.604,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,6
0,,,0,,,0,,,0,,,0,,,0,,,2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,QuarterFinals,6
