START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,12.61,12.61,1,12.59,12.59,3,12.79,12.79,4,13.21,13.21,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
1,9.58,22.19,2,9.67,22.26,3,9.59,22.38,4,9.24,22.45,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
1,9.29,31.48,2,9.35,31.61,3,9.34,31.72,4,9.44,31.89,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
1,9.41,40.89,2,9.28,40.89,3,9.28,41.00,4,9.19,41.08,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
2,9.56,50.45,1,9.47,50.36,3,9.54,50.54,4,9.54,50.62,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
2,9.56,1:00.01,1,9.52,59.88,3,9.64,1:00.18,4,9.62,1:00.24,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
1,9.39,1:09.40,4,9.76,1:09.64,2,9.33,1:09.51,3,9.39,1:09.63,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
2,9.68,1:19.08,1,9.38,1:19.02,3,9.65,1:19.16,4,9.61,1:19.24,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
2,9.73,1:28.81,1,9.68,1:28.70,3,9.77,1:28.93,4,9.80,1:29.04,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
2,9.49,1:38.30,1,9.55,1:38.25,3,9.48,1:38.41,4,9.46,1:38.50,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
2,9.48,1:47.78,1,9.45,1:47.70,3,9.45,1:47.86,4,9.44,1:47.94,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
2,9.46,1:57.24,1,9.45,1:57.15,3,9.50,1:57.36,4,9.53,1:57.47,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
1,9.43,2:06.67,4,9.76,2:06.91,2,9.41,2:06.77,3,9.40,2:06.87,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
1,9.57,2:16.24,4,9.53,2:16.44,2,9.59,2:16.36,3,9.54,2:16.41,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
1,9.31,2:25.55,4,9.60,2:26.04,2,9.35,2:25.71,3,9.44,2:25.85,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
1,9.27,2:34.82,4,9.34,2:35.38,2,9.18,2:34.89,3,9.14,2:34.99,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
1,9.21,2:44.03,3,8.91,2:44.29,2,9.33,2:44.22,4,9.31,2:44.30,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
1,9.20,2:53.23,4,10.26,2:54.55,2,9.12,2:53.34,3,9.31,2:53.61,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
1,9.11,3:02.34,2,7.85,3:02.40,3,9.16,3:02.50,4,8.97,3:02.58,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
1,9.41,3:11.75,4,9.61,3:12.01,2,9.26,3:11.76,3,9.30,3:11.88,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
2,9.38,3:21.13,4,9.35,3:21.36,1,9.29,3:21.05,3,9.37,3:21.25,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
2,9.36,3:30.49,4,17.29,3:38.65,1,9.34,3:30.39,3,9.31,3:30.56,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
2,9.40,3:39.89,4,9.96,3:48.61,1,9.39,3:39.78,3,9.42,3:39.98,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
2,9.49,3:49.38,4,10.40,3:59.01,1,9.48,3:49.26,3,9.95,3:49.93,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
2,9.45,3:58.83,4,9.97,4:08.98,1,9.52,3:58.78,3,9.18,3:59.11,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
2,9.53,4:08.36,4,10.37,4:19.35,3,9.66,4:08.44,1,9.07,4:08.18,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
3,9.27,4:17.628,4,11.50,4:30.847,2,9.19,4:17.627,1,9.41,4:17.583,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",3000mRelay,w,FinalB,1
