START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
4,8.780,8.780,1,8.370,8.370,2,8.460,8.460,3,8.760,8.760,,,,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1500m,w,RepQuarterfinals,3
4,11.370,20.160,1,11.470,19.850,2,11.490,19.960,3,11.290,20.060,,,,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1500m,w,RepQuarterfinals,3
3,11.020,31.190,1,11.030,30.880,2,11.060,31.030,4,11.250,31.310,5,0.000,31.340,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1500m,w,RepQuarterfinals,3
5,11.680,42.870,1,11.220,42.110,2,11.260,42.290,3,10.990,42.310,4,11.250,42.590,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1500m,w,RepQuarterfinals,3
4,10.940,53.820,1,11.420,53.530,2,11.260,53.550,3,11.380,53.690,5,11.270,53.860,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1500m,w,RepQuarterfinals,3
4,10.930,1:04.750,1,10.960,1:04.500,2,11.000,1:04.560,3,10.930,1:04.630,5,11.000,1:04.870,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1500m,w,RepQuarterfinals,3
4,11.130,1:15.890,1,10.950,1:15.460,2,10.910,1:15.470,3,11.080,1:15.710,5,11.050,1:15.920,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1500m,w,RepQuarterfinals,3
4,10.640,1:26.530,1,10.890,1:26.360,3,10.940,1:26.420,2,10.690,1:26.410,5,10.800,1:26.730,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1500m,w,RepQuarterfinals,3
4,10.170,1:36.710,2,10.270,1:36.640,1,10.080,1:36.510,3,10.250,1:36.670,5,10.220,1:36.960,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1500m,w,RepQuarterfinals,3
3,10.130,1:46.840,,,,1,10.180,1:46.690,2,10.130,1:46.800,4,10.420,1:47.390,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1500m,w,RepQuarterfinals,3
3,10.140,1:56.990,4,0.000,1:57.100,2,10.180,1:56.880,1,10.060,1:56.860,5,10.280,1:57.670,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1500m,w,RepQuarterfinals,3
2,10.180,2:07.170,4,10.270,2:07.380,1,10.190,2:07.070,3,10.320,2:07.190,5,10.810,2:08.490,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1500m,w,RepQuarterfinals,3
2,10.320,2:17.490,4,10.310,2:17.700,1,10.340,2:17.420,3,10.330,2:17.530,5,10.970,2:19.460,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1500m,w,RepQuarterfinals,3
2,10.730,2:28.220,3,10.750,2:28.450,1,10.770,2:28.190,4,11.200,2:28.730,5,11.560,2:31.020,2007-2008,"Samsung ISU World Cup 2007/2008, Netherlands, Heerenveen",1500m,w,RepQuarterfinals,3
