START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,7.12,7.12,1,6.88,6.88,4,7.66,7.66,3,7.33,7.33,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(2),w,Preliminaries,7
1,9.29,16.41,2,9.59,16.47,4,9.61,17.28,3,9.42,16.76,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(2),w,Preliminaries,7
1,9.24,25.66,2,9.20,25.67,4,9.34,26.62,3,9.06,25.82,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(2),w,Preliminaries,7
3,9.69,35.35,1,9.40,35.08,4,9.57,36.19,2,9.35,35.17,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(2),w,Preliminaries,7
2,9.44,44.788,1,9.51,44.589,3,9.86,46.041,4,32.53,1:07.692,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",500m(2),w,Preliminaries,7
