START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
4,8.86,8.86,6,9.13,9.13,2,8.50,8.50,3,8.76,8.76,5,9.09,9.09,1,8.39,8.39,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,1
3,12.30,21.16,5,12.40,21.53,1,12.30,20.80,4,12.42,21.19,6,12.48,21.58,2,12.45,20.84,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,1
4,11.50,32.67,6,11.37,32.91,1,11.43,32.23,3,11.31,32.50,5,11.31,32.89,2,11.45,32.30,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,1
5,11.01,43.69,6,10.84,43.76,2,11.28,43.51,3,11.16,43.66,4,10.77,43.66,1,11.08,43.39,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,1
4,10.08,53.77,2,9.78,53.54,1,9.98,53.49,5,10.17,53.84,6,10.28,53.95,3,10.23,53.62,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,1
5,9.80,1:03.58,2,9.72,1:03.26,1,9.73,1:03.23,4,9.62,1:03.46,6,9.74,1:03.70,3,9.75,1:03.37,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,1
3,10.24,1:13.82,2,10.30,1:13.56,1,10.32,1:13.55,5,10.59,1:14.05,6,10.41,1:14.12,4,10.50,1:13.87,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,1
1,9.47,1:23.29,3,9.99,1:23.55,2,9.86,1:23.42,5,9.78,1:23.84,6,9.76,1:23.88,4,9.76,1:23.64,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,1
1,9.49,1:32.78,2,9.56,1:33.12,3,9.73,1:33.15,6,9.71,1:33.55,4,9.40,1:33.29,5,9.69,1:33.33,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,1
1,9.84,1:42.62,2,9.79,1:42.91,5,9.98,1:43.14,6,9.60,1:43.15,4,9.73,1:43.02,3,9.58,1:42.92,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,1
2,9.51,1:52.14,4,9.61,1:52.52,1,8.90,1:52.04,6,9.47,1:52.63,5,9.60,1:52.62,3,9.45,1:52.37,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,1
1,9.40,2:01.55,4,9.34,2:01.86,2,9.52,2:01.57,6,9.52,2:02.16,5,9.40,2:02.03,3,9.40,2:01.77,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,1
5,9.95,2:11.50,2,9.50,2:11.37,1,9.70,2:11.27,6,9.64,2:11.81,3,9.42,2:11.45,4,9.68,2:11.46,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,1
4,10.28,2:21.772,0,,DQ,1,9.92,2:21.184,5,10.25,2:22.052,2,9.93,2:21.373,3,10.08,2:21.533,2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1500m,m,RepQuarterfinals,1
