START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,10.43,,3,10.66,10.66,1,10.24,10.24,4,10.79,,6,10.94,,5,10.93,10.93,7,11.09,11.09,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Semifinals,2
2,14.06,,3,13.99,24.65,1,14.11,24.35,4,13.97,,5,13.97,,7,14.30,25.23,6,14.02,25.11,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Semifinals,2
2,12.36,,3,12.37,37.02,1,12.30,36.65,4,12.45,,5,12.45,,7,12.38,37.61,6,12.40,37.51,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Semifinals,2
2,11.39,,3,11.36,48.38,1,11.42,48.07,5,11.31,,4,11.15,,7,11.23,48.84,6,11.22,48.73,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Semifinals,2
3,10.23,,4,10.19,58.57,1,10.16,58.23,5,10.12,,2,9.83,,7,10.06,58.90,6,10.05,58.78,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Semifinals,2
2,9.46,,5,9.71,1:08.28,1,9.62,1:07.85,4,9.52,,3,9.61,,7,9.65,1:08.55,6,9.63,1:08.41,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Semifinals,2
2,9.42,,5,9.31,1:17.59,1,9.37,1:17.22,3,9.25,,3,9.46,,7,9.26,1:17.81,6,9.28,1:17.69,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Semifinals,2
2,9.30,,5,9.46,1:27.05,1,9.31,1:26.53,3,9.33,,7,34.54,,6,9.37,1:27.18,4,9.27,1:26.96,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Semifinals,2
2,9.07,,4,8.82,1:35.87,1,9.17,1:35.70,3,9.01,,7,18.27,,6,9.02,1:36.20,5,9.02,1:35.98,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Semifinals,2
3,9.13,,4,9.08,1:44.95,1,8.91,1:44.61,2,8.98,,7,12.82,,6,8.95,1:45.15,5,9.06,1:45.04,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Semifinals,2
3,9.15,,4,9.16,1:54.11,1,9.15,1:53.76,2,9.15,,7,10.02,,6,9.20,1:54.35,5,9.17,1:54.21,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Semifinals,2
3,9.14,,4,9.06,2:03.17,1,9.22,2:02.98,2,9.16,,7,10.01,,6,9.19,2:03.54,5,9.15,2:03.36,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Semifinals,2
1,9.53,,3,9.58,2:12.75,6,24.07,2:27.05,5,19.27,,7,15.02,,4,9.44,2:12.98,2,9.32,2:12.68,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Semifinals,2
3,9.74,,1,9.48,2:22.235,4,21.99,2:49.043,6,39.21,,,,,3,9.80,2:22.785,2,9.59,2:22.274,2015-2016,ISU World Cup 2015/16 - Toronto (CAN),1500m,m,Semifinals,2
